pac_name,affiliate,total,dem,repub,lean,year
Commonwealth PAC (Connolly),Gerry Connolly (D-Va),22000,22000,0,Solidly Democrat/Liberal,2012
Renewing the American Dream PAC,Tim Walz (D-Minn),22000,22000,0,Solidly Democrat/Liberal,2012
Blue Majority PAC,State Rep. Mark Pocan (D-Wis),22000,22000,0,Solidly Democrat/Liberal,2012
Carolyn's PAC,Carolyn B. Maloney (D-NY),21500,21500,0,Solidly Democrat/Liberal,2012
Mass PAC,Michael E Capuano (D-Mass),21000,21000,0,Solidly Democrat/Liberal,2012
JustinPAC,Justin Amash (R-Mich),21000,0,21000,Solidly Republican/Conservative,2012
Del PAC,John Carney (D-Del),21000,21000,0,Solidly Democrat/Liberal,2012
CoryPAC,Newark Mayor Cory Booker (D),20500,20500,0,Solidly Democrat/Liberal,2012
Keeping Republican Ideas Strong Timely,Kristi Noem (R-SD),20500,0,20500,Solidly Republican/Conservative,2012
Jerry's PAC,Jerrold Nadler (D-NY),20500,20500,0,Solidly Democrat/Liberal,2012
Chesapeake PAC,Andy Harris (R-Md),20250,0,20250,Solidly Republican/Conservative,2012
Battle Born PAC,John Ensign (R-Nev),20000,0,20000,Solidly Republican/Conservative,2012
Build America PAC,Gregory W. Meeks (D-NY),20000,20000,0,Solidly Democrat/Liberal,2012
Hispanic Unity USA,Loretta Sanchez (D-CA),20000,19000,1000,Solidly Democrat/Liberal,2012
All America PAC,ex-Sen. Evan Bayh (D-Ind),19500,19500,0,Solidly Democrat/Liberal,2012
Texas Freedom Fund,Joe Barton (R-Texas),19000,0,19000,Solidly Republican/Conservative,2012
Three Rivers PAC,Kurt Schrader (D-Ore),18700,18000,700,Solidly Democrat/Liberal,2012
MI Future,Dan Kildee (D-Mich),18500,18500,0,Solidly Democrat/Liberal,2012
Marketplace Ideas & Conserv Knowledge,Mick Mulvaney (R-SC),18000,0,18000,Solidly Republican/Conservative,2012
HeartDocPAC,Larry Bucshon (R-Ind),18000,0,18000,Solidly Republican/Conservative,2012
Lead Encourage Elect PAC,Mike Lee (R-Utah),17500,0,17500,Solidly Republican/Conservative,2012
Keystone PAC,Jim Gerlach (R-Pa),17500,0,17500,Solidly Republican/Conservative,2012
Foxx PAC,Virginia Foxx (R-NC),17000,0,17000,Solidly Republican/Conservative,2012
PA Jobs PAC,Mark Critz (D-Penn),17000,17000,0,Solidly Democrat/Liberal,2012
New Vision America Fund,Mike Honda (D-Calif),16500,16500,0,Solidly Democrat/Liberal,2012
Penn PAC,Tim Holden (D-Pa),16240,16240,0,Solidly Democrat/Liberal,2012
Everybody Counts Everybody Matters PAC,Keith Ellison (D-Minn),16076,16076,0,Solidly Democrat/Liberal,2012
Vision for America PAC,Jackie Speier (D-Calif),16000,16000,0,Solidly Democrat/Liberal,2012
Big Red PAC,Lee Terry (R-Neb),15500,0,15500,Solidly Republican/Conservative,2012
Southwest Pennsylvania PAC,Jason Altmire (D-Pa),15500,15500,0,Solidly Democrat/Liberal,2012
Independent Action,Tom Harkin (D-Iowa),15430,15430,0,Solidly Democrat/Liberal,2012
Committee for a Progressive Congress,ex-Rep. David R Obey (D-Wis),15000,15000,0,Solidly Democrat/Liberal,2012
America's Foundation,ex-Sen. Rick Santorum (R-Pa),15000,0,15000,Solidly Republican/Conservative,2012
Show Me PAC,Sam Graves (R-MO),15000,0,15000,Solidly Republican/Conservative,2012
Rhode Island PAC,ex-Rep. Patrick J. Kennedy (D-RI),14800,14800,0,Solidly Democrat/Liberal,2012
SULLY Fund,John Sullivan (R-Okla),14500,0,14500,Solidly Republican/Conservative,2012
I-PAC,David Loebsack (D-Iowa),14500,14500,0,Solidly Democrat/Liberal,2012
Razor PAC,Steve Womack (R-Ark),14500,0,14500,Solidly Republican/Conservative,2012
Greater Tomorrow PAC,Glenn Thompson (R-Pa),14000,500,13500,Solidly Republican/Conservative,2012
Best PAC,Silvestre Reyes (D-Texas),14000,14000,0,Solidly Democrat/Liberal,2012
Mainstream PAC,Zoe Lofgren (D-Calif),13674,13674,0,Solidly Democrat/Liberal,2012
People Helping People,Maxine Waters (D-Calif),13500,13500,0,Solidly Democrat/Liberal,2012
Silk PAC,Bill Pascrell Jr (D-NJ),13500,13500,0,Solidly Democrat/Liberal,2012
Forging the Future Fund,Donald M. Payne (D-NJ),13500,13500,0,Solidly Democrat/Liberal,2012
Great American Fund,Dan Boren (D-Okla),13500,11500,2000,Solidly Democrat/Liberal,2012
Freedom Matters PAC,Pete Olson (R-Texas),13500,0,13500,Solidly Republican/Conservative,2012
Speak Up America PAC,Joe Wilson (R-SC),12750,0,12750,Solidly Republican/Conservative,2012
Common Sense Common Solutions,Kay Granger (R-Texas),12500,0,12500,Solidly Republican/Conservative,2012
Committee to Strengthen America,Robert E. Andrews (D-NJ),12500,12500,0,Solidly Democrat/Liberal,2012
Golden State Leadership PAC,State Sen. Tony Strickland (R-CA),12500,0,12500,Solidly Republican/Conservative,2012
HERGER PAC,Wally Herger (R-Calif),12056,0,12056,Solidly Republican/Conservative,2012
American Success PAC,David Dreier (R-Calif),12000,0,12000,Solidly Republican/Conservative,2012
SAC PAC,Doris O Matsui (D-Calif),11500,11500,0,Solidly Democrat/Liberal,2012
Spirit Fund,Cliff Stearns (R-Fla),11500,0,11500,Solidly Republican/Conservative,2012
Building Infrastructure Harnessing Our Priorities,Timothy H. Bishop (D-NY),11500,11500,0,Solidly Democrat/Liberal,2012
Harvest PAC,ex-Rep. Allen Boyd (D-Fla),11250,11250,0,Solidly Democrat/Liberal,2012
Serving America's Citizens PAC,Dan Lungren (R-Calif),11000,0,11000,Solidly Republican/Conservative,2012
Committee for a Democratic Future,Rosa L DeLauro (D-Conn),11000,11000,0,Solidly Democrat/Liberal,2012
Cactus PAC,Ed Pastor (D-Ariz),11000,11000,0,Solidly Democrat/Liberal,2012
Who Dat PAC,Cedric Richmond (D-La),11000,11000,0,Solidly Democrat/Liberal,2012
Together for Our Majority,ex-Rep. Tom Reynolds (R-NY),10900,0,10900,Solidly Republican/Conservative,2012
Mike PAC,Mike Ferguson (R-NJ),10500,0,10500,Solidly Republican/Conservative,2012
Progressive Americans for Democracy,Peter DeFazio (D-Ore),10500,10500,0,Solidly Democrat/Liberal,2012
Riptide PAC,Brian P. Bilbray (R-Calif),10500,0,10500,Solidly Republican/Conservative,2012
PR Democracy,Pedro Pierluisi (D-PR),10500,10500,0,Solidly Democrat/Liberal,2012
American Freedom PAC,Tim Huelskamp (R-Kan),10000,0,10000,Solidly Republican/Conservative,2012
DENT PAC,Charlie Dent (R-Pa),10000,0,10000,Solidly Republican/Conservative,2012
BARTLETT PAC,Roscoe G Bartlett (R-Md),10000,0,10000,Solidly Republican/Conservative,2012
Brave PAC,David Scott (D-Ga),9500,9500,0,Solidly Democrat/Liberal,2012
Advance The Majority PAC,Jeff Miller (R-Fla),9500,0,9500,Solidly Republican/Conservative,2012
White Mountain PAC,ex-Sen. Judd Gregg (R-NH),9500,0,9500,Solidly Republican/Conservative,2012
Strengthen America PAC,John F Tierney (D-Mass),9500,9500,0,Solidly Democrat/Liberal,2012
Restoring America,State Sen. Michael Rubio (D-Calif),9500,9500,0,Solidly Democrat/Liberal,2012
Defending America's Future,Trent Franks (R-Ariz),9000,0,9000,Solidly Republican/Conservative,2012
Our Future PAC,ex-Rep. Bart Gordon (D-Tenn),9000,8500,500,Solidly Democrat/Liberal,2012
Progressive Victory Fund,Maurice Hinchey (D-NY),9000,9000,0,Solidly Democrat/Liberal,2012
TEX-USA Fund,ex-Rep. Chet Edwards (D-Texas),8500,8500,0,Solidly Democrat/Liberal,2012
Sawtooth PAC,Mike Simpson (R-Idaho),8500,0,8500,Solidly Republican/Conservative,2012
Diamond PAC,Tim Griffin (R-Ark),8500,0,8500,Solidly Republican/Conservative,2012
Restore Our Democracy PAC,Rodney Alexander (R-La),8000,0,8000,Solidly Republican/Conservative,2012
Leadership for American Opportunity,Chaka Fattah (D-Pa),8000,8000,0,Solidly Democrat/Liberal,2012
California Aggressive Leadership PAC,Joe Baca (D-Calif),8000,8000,0,Solidly Democrat/Liberal,2012
Education & Opportunity Fund,ex-Rep. David Wu (D-Ore),8000,8000,0,Solidly Democrat/Liberal,2012
3T PAC,Nick Rahall (D-WVa),8000,8000,0,Solidly Democrat/Liberal,2012
Building Our Base - Bob PAC,Bob Gibbs (R-Ohio),7632,0,7632,Solidly Republican/Conservative,2012
LATTA PAC,Robert E. Latta (R-Ohio),7500,0,7500,Solidly Republican/Conservative,2012
Building Our Opportunities Together PAC,Denny Rehberg (R-Mont),7500,0,7500,Solidly Republican/Conservative,2012
Florida Delivers Leadership PAC,Corrine Brown (D-Fla),7500,7500,0,Solidly Democrat/Liberal,2012
Badger Fund,Tom Petri (R-Wis),7000,0,7000,Solidly Republican/Conservative,2012
Tar Heel PAC,Mike McIntyre (D-NC),7000,7000,0,Solidly Democrat/Liberal,2012
First Principles Fund,Ron DeSantis (R-Fla),7000,0,7000,Solidly Republican/Conservative,2012
Off The Sidelines,Kirsten Gillibrand (D-NY),6500,6500,0,Solidly Democrat/Liberal,2012
Millenium Leadership PAC,Alcee L Hastings (D-Fla),6500,6500,0,Solidly Democrat/Liberal,2012
Victory PAC,C. W. Bill Young (R-Fla),6000,0,6000,Solidly Republican/Conservative,2012
Big Tent PAC,ex-Sen. Arlen Specter (D-Pa),6000,5000,1000,Leans Democrat/Liberal,2012
Americans for Republican Leadership,Leonard Lance (R-NJ),6000,0,6000,Solidly Republican/Conservative,2012
Daniel Webster PAC,ex-Sen. John E Sununu (R-NH),6000,0,6000,Solidly Republican/Conservative,2012
Hudson Valley Future Fund,Nan Hayworth (R-NY),6000,0,6000,Solidly Republican/Conservative,2012
All Power to The People PAC,Bobby L Rush (D-Ill),6000,6000,0,Solidly Democrat/Liberal,2012
Building Leadership & Inspiring New Enterprise,Blaine Luetkemeyer (R-Mo),6000,0,6000,Solidly Republican/Conservative,2012
Partnership for America,Frank A. LoBiondo (R-NJ),6000,0,6000,Solidly Republican/Conservative,2012
Northstar Leadership PAC,ex-Sen. Norm Coleman (R-Minn),5973,0,5973,Solidly Republican/Conservative,2012
Make It In America PAC,John Garamendi (D-Calif),5500,5500,0,Solidly Democrat/Liberal,2012
American Liberty & Nation PAC,Alan Nunnelee (R-Miss),5500,0,5500,Solidly Republican/Conservative,2012
Reaching for a Brighter America PAC,Robert B. Aderholt (R-Ala),5500,0,5500,Solidly Republican/Conservative,2012
Mac PAC,James P McGovern (D-Mass),5500,5500,0,Solidly Democrat/Liberal,2012
Pioneer PAC (Rob Bishop),Rob Bishop (R-Utah),5250,0,5250,Solidly Republican/Conservative,2012
MURPHPAC,Christopher S Murphy (D-Conn),5000,5000,0,Solidly Democrat/Liberal,2012
Tidewater PAC,ex-Rep. Glenn Nye (D-Va),5000,5000,0,Solidly Democrat/Liberal,2012
Louise's PAC,Louise M Slaughter (D-NY),5000,5000,0,Solidly Democrat/Liberal,2012
American Solutions PAC,ex-Rep. Newt Gingrich (R-Ga),5000,0,5000,Solidly Republican/Conservative,2012
Roll On Columbia,Doc Hastings (R-Wash),5000,0,5000,Solidly Republican/Conservative,2012
Building Effective Responsible Govt,Rick Berg (R-ND),5000,0,5000,Solidly Republican/Conservative,2012
Taxpayers Incensed By Government Excess,Dennis Ross (R-Fla),5000,0,5000,Solidly Republican/Conservative,2012
Athena PAC,Kathy Castor (D-Fla),5000,5000,0,Solidly Democrat/Liberal,2012
Giving Us Security PAC,Gus Bilirakis (R-Fla),5000,0,5000,Solidly Republican/Conservative,2012
RED PAC,ex-Rep. Adam H Putnam (R-Fla),5000,0,5000,Solidly Republican/Conservative,2012
Big Sky Freedom PAC,ex-Sen. Conrad Burns (R-Mont),5000,0,5000,Solidly Republican/Conservative,2012
Hoosier PAC,Dan Burton (R-Ind),5000,0,5000,Solidly Republican/Conservative,2012
Secure America's Majority PAC,Sam Johnson (R-Texas),5000,0,5000,Solidly Republican/Conservative,2012
Porkbuster PAC,Jeff Flake (R-Ariz),5000,0,5000,Solidly Republican/Conservative,2012
Livable Communities PAC,Raul M Grijalva (D-Ariz),5000,5000,0,Solidly Democrat/Liberal,2012
CHIP PAC,ex-Rep. Charles W (Chip) Pickering Jr (R-Miss),5000,0,5000,Solidly Republican/Conservative,2012
Freedom Security Prosperity PAC,Connie Mack (R-Fla),5000,0,5000,Solidly Republican/Conservative,2012
"Renewing Opportunity, Trust & Hope",Steven R. Rothman (D-NJ),5000,5000,0,Solidly Democrat/Liberal,2012
Sharp Pencil PAC,Howard Coble (R-NC),4750,0,4750,Solidly Republican/Conservative,2012
Leading Us In Success PAC,ex-Del. Luis Fortuno (R-PR),4500,0,4500,Solidly Republican/Conservative,2012
Leadership Responsibility & Action PAC,Lucille Roybal-Allard (D-Calif),4500,4500,0,Solidly Democrat/Liberal,2012
Reenergizing Our Nation PAC,ex-Rep. Ron Klein (D-Fla),4500,4500,0,Solidly Democrat/Liberal,2012
People Helping Illinois Lead PAC,ex-Rep. Phil Hare (D-Ill),4250,4250,0,Solidly Democrat/Liberal,2012
Palmetto PAC,ex-Rep. John M Spratt Jr (D-SC),4000,4000,0,Solidly Democrat/Liberal,2012
Restore America PAC,Gov. Sam Brownback (R-Kan),4000,0,4000,Solidly Republican/Conservative,2012
Pono PAC,Daniel K. Akaka (D-Hawaii),4000,4000,0,Solidly Democrat/Liberal,2012
TEDPAC,Ted Deutch (D-Fla),4000,4000,0,Solidly Democrat/Liberal,2012
People's PAC,Lynn Woolsey (D-Calif),3500,3500,0,Solidly Democrat/Liberal,2012
Renew Ohio PAC,ex-Rep. Zachary Space (D-Ohio),3500,3500,0,Solidly Democrat/Liberal,2012
Help Elect America's Team PAC,ex-Rep. Kendrick B Meek (D-Fla),3500,3500,0,Solidly Democrat/Liberal,2012
San Diego PAC,Bob Filner (D-Calif),3000,3000,0,Solidly Democrat/Liberal,2012
Mesabi Fund,ex-Rep. James L Oberstar (D-Minn),3000,3000,0,Solidly Democrat/Liberal,2012
Calumet PAC,Pete Visclosky (D-Ind),3000,3000,0,Solidly Democrat/Liberal,2012
Just Permanent Interests PAC,William L Clay Jr (D-Mo),3000,3000,0,Solidly Democrat/Liberal,2012
Jet PAC,Adam Kinzinger (R-Ill),3000,0,3000,Solidly Republican/Conservative,2012
Impact Cmte,Michael R. Turner (R-Ohio),3000,0,3000,Solidly Republican/Conservative,2012
Make Opportunity PAC,Mo Brooks (R-Ala),3000,0,3000,Solidly Republican/Conservative,2012
Guts PAC,ex-Rep. Alan Grayson (D-Fla),2900,2900,0,Solidly Democrat/Liberal,2012
American Leadership Council,ex-Rep. Joe Knollenberg (R-Mich),2750,0,2750,Solidly Republican/Conservative,2012
GeorgiaPAC,ex-Rep. Jim Marshall (D-Ga),2717,2717,0,Solidly Democrat/Liberal,2012
Citizens for Action,Paul E. Kanjorski (D-PA),2500,2500,0,Solidly Democrat/Liberal,2012
ANSWER PAC,ex-Rep. John Hall (D-NY),2500,2500,0,Solidly Democrat/Liberal,2012
Rough Rider PAC,ex-Rep. Rick A Lazio (R-NY),2500,0,2500,Solidly Republican/Conservative,2012
ANDER PAC,Ander Crenshaw (R-Fla),2500,0,2500,Solidly Republican/Conservative,2012
New South Leadership PAC,G K Butterfield (D-NC),2500,2500,0,Solidly Democrat/Liberal,2012
America's Future Fund PAC,Jim Renacci (R-Ohio),2500,0,2500,Solidly Republican/Conservative,2012
New Economy PAC,Brian M. Higgins (D-NY),2500,2500,0,Solidly Democrat/Liberal,2012
CavPAC,Mike Pompeo (R-Kan),2500,0,2500,Solidly Republican/Conservative,2012
Michigan First PAC,Dan Benishek (R-Mich),2500,0,2500,Solidly Republican/Conservative,2012
Ann Marie PAC,Ann Marie Buerkle (R-NY),2500,0,2500,Solidly Republican/Conservative,2012
O'Say Can You See PAC,Gov. Martin O'Malley (D-MD),2000,2000,0,Solidly Democrat/Liberal,2012
"Jobs, Energy & Our Founding Fathers PAC",Jeff Duncan (R-SC),2000,0,2000,Solidly Republican/Conservative,2012
Wells PAC,Austin Scott (R-GA),2000,0,2000,Solidly Republican/Conservative,2012
Deep Blue,ex-Rep. Joe Sestak (D-Pa),2000,2000,0,Solidly Democrat/Liberal,2012
Committee for Southwest Virginia,ex-Rep. Rick Boucher (D-Va),2000,1000,1000,On the fence,2012
Leadership for America's Future,ex-Rep. John Shadegg (R-Ariz),2000,0,2000,Solidly Republican/Conservative,2012
New Apollo Energy,Jay Inslee (D-Wash),2000,2000,0,Solidly Democrat/Liberal,2012
Doyle for Wisconsin,ex-Gov. Jim Doyle (D-WI),1527,1527,0,Solidly Democrat/Liberal,2012
NODAK PAC,ex-Rep. Earl Pomeroy (D-ND),1503,1503,0,Solidly Democrat/Liberal,2012
Serving with a Mainstream Perspective PAC,ex-Rep. Charles Melancon (D-La),1320,1320,0,Solidly Democrat/Liberal,2012
Solutions America,ex-Mayor Rudolph W Giuliani (R-NYC),1045,0,1045,Solidly Republican/Conservative,2012
Heart PAC,ex-Rep. Todd Tiahrt (R-Kan),1000,0,1000,Solidly Republican/Conservative,2012
Oregon Smith Fund,ex-Rep. Bob Smith (R-Ore),1000,0,1000,Solidly Republican/Conservative,2012
Road to Victory PAC,John J Duncan Jr (R-Tenn),1000,0,1000,Solidly Republican/Conservative,2012
People's House PAC,Tammy Baldwin (D-Wis),1000,1000,0,Solidly Democrat/Liberal,2012
Champions of American Freedom PAC,Thad McCotter (R-Mich),1000,0,1000,Solidly Republican/Conservative,2012
For Our Republic's Traditions Fund,Jeff Fortenberry (R-Neb),1000,0,1000,Solidly Republican/Conservative,2012
A More Perfect Union PAC,Jesse Jackson Jr (D-Ill),1000,1000,0,Solidly Democrat/Liberal,2012
Fightin' Ninth PAC,Morgan Griffith (R-VA),1000,0,1000,Solidly Republican/Conservative,2012
TERRI PAC,Terri A Sewell (D-Ala),1000,1000,0,Solidly Democrat/Liberal,2012
Defense Economic Renewal Education & Knowledge PAC,State Sen. Derek Kilmer (D-Wash),1000,1000,0,Solidly Democrat/Liberal,2012
Federal Victory Fund,ex-Rep. Tom Davis (R-Va),602,0,602,Solidly Republican/Conservative,2012
John J Cullerton Federal Cmte,State Sen. John J. Cullerton (D-Ill),500,500,0,Solidly Democrat/Liberal,2012
Dunn PAC,ex-Rep. Jennifer Dunn (R-Wa),500,0,500,Solidly Republican/Conservative,2012
Adirondack Jobs PAC,Bill Owens (D-NY),500,500,0,Solidly Democrat/Liberal,2012
America Forward PAC,John Conyers Jr (D-Mich),250,250,0,Solidly Democrat/Liberal,2012
Jack PAC,ex-Rep. Jack Quinn (R-NY),150,0,150,Solidly Republican/Conservative,2012
National Democratic Policy Cmte,Lyndon H LaRouche Jr (D),100,100,0,Solidly Democrat/Liberal,2012
Leadership Circle PAC,ex-Sen. Elizabeth Dole (R-NC),78,0,78,Solidly Republican/Conservative,2012
