pac_name,affiliate,total,dem,repub,lean,year
Give Me Liberty PAC,Dana Rohrabacher (R-Calif),3000,0,3000,Solidly Republican/Conservative,2016
BFB PAC,Brendan Boyle (D-Pa),3000,3000,0,Solidly Democrat/Liberal,2016
Blue Power,Don Norcross (D-NJ),3000,3000,0,Solidly Democrat/Liberal,2016
Rebuilding America's Trust PAC,Rob Woodall (R-Ga),3000,0,3000,Solidly Republican/Conservative,2016
MI14,Brenda Lawrence (D-Mich),2700,2700,0,Solidly Democrat/Liberal,2016
Lowcountry Palmetto PAC,Mark Sanford (R-SC),2700,0,2700,Solidly Republican/Conservative,2016
Hudson Valley Future Fund,ex-Rep. Nan Hayworth (R-NY),2700,0,2700,Solidly Republican/Conservative,2016
Daniel Webster PAC,ex-Sen. John E Sununu (R-NH),2513,0,2513,Solidly Republican/Conservative,2016
Patriots In Action,Roger Williams (R-TX),2500,0,2500,Solidly Republican/Conservative,2016
G PAC,Mayor Greg Fischer (D-Louisville),2500,2500,0,Solidly Democrat/Liberal,2016
Dagny PAC,Cynthia Marie Lummis (R-Wyo),2100,0,2100,Solidly Republican/Conservative,2016
Role Model Leadership PAC,Frederica Wilson (D-Fla),2000,2000,0,Solidly Democrat/Liberal,2016
Paragraph Two PAC,Luke Messer (R-Ind),2000,0,2000,Solidly Republican/Conservative,2016
Jimmy Field Campaign,Public Service Commissioner Jimmy Field (R-La),2000,0,2000,Solidly Republican/Conservative,2016
Conservative Leadership Fund,Randy Forbes (R-Va),2000,0,2000,Solidly Republican/Conservative,2016
Majority In Congress PAC,John L Mica (R-Fla),2000,0,2000,Solidly Republican/Conservative,2016
America Forward PAC,John Conyers Jr (D-Mich),2000,2000,0,Solidly Democrat/Liberal,2016
Committee for a Progressive Congress,ex-Rep. David R Obey (D-Wis),2000,2000,0,Solidly Democrat/Liberal,2016
CANDICE-PAC,Candice S. Miller (R-Mich),2000,0,2000,Solidly Republican/Conservative,2016
Committed To Win PAC,Alcee L Hastings (D-Fla),2000,2000,0,Solidly Democrat/Liberal,2016
Virginia Leadership PAC,ex-Rep. Jim Moran (D-VA),1943,0,1943,Solidly Republican/Conservative,2016
Solidarity PAC,ex-Rep. George Miller (D-Calif),1873,1873,0,Solidly Democrat/Liberal,2016
Florida Delivers Leadership PAC,Corrine Brown (D-Fla),1500,1500,0,Solidly Democrat/Liberal,2016
Because Women Can,Bonnie Coleman (D-NJ),1500,1500,0,Solidly Democrat/Liberal,2016
Together PAC,ex-Gov. Deval PatricK (D-Mass),1500,1500,0,Solidly Democrat/Liberal,2016
Better Leadership - Better America,Scott Rigell (R-VA),1500,0,1500,Solidly Republican/Conservative,2016
Prosperity Oklahoma PAC,State Rep. Jon Echols (R-Okla),1250,0,1250,Solidly Republican/Conservative,2016
Democrats Against Waste in Govt PAC,ex-Rep. John Barrow (D-Ga),1250,1250,0,Solidly Democrat/Liberal,2016
Education & Opportunity Fund,ex-Rep. David Wu (D-Ore),1250,1250,0,Solidly Democrat/Liberal,2016
RED PAC,ex-Rep. Adam H Putnam (R-Fla),1099,0,1099,Solidly Republican/Conservative,2016
American Dream PAC,ex-Rep. Henry Bonilla (R-Texas),1000,1000,0,Solidly Democrat/Liberal,2016
New Economy PAC,Brian M. Higgins (D-NY),1000,1000,0,Solidly Democrat/Liberal,2016
Big Red PAC,ex-Rep. Lee Terry (R-Neb),1000,0,1000,Solidly Republican/Conservative,2016
Ponderosa PAC,Mark Amodei (R-Nev),1000,0,1000,Solidly Republican/Conservative,2016
Mahalo PAC,Mark Takai (D-Hawaii),1000,1000,0,Solidly Democrat/Liberal,2016
America's First PAC,Rob Wittman (R-VA),1000,0,1000,Solidly Republican/Conservative,2016
Community PAC,Hank Johnson (D-Ga),1000,1000,0,Solidly Democrat/Liberal,2016
Practical Solutions for America,Mary Perry (R-Nev),900,0,900,Solidly Republican/Conservative,2016
Kentucky Forward PAC,ex-Rep. Ben Chandler (D-Ky),500,500,0,Solidly Democrat/Liberal,2016
Middle Ground PAC,ex-Rep. Timothy Johnson (R-Ill),500,0,500,Solidly Republican/Conservative,2016
Conservatives Organized to Advance Tmrw,Dan Coats (R-Ind),-500,0,-500,Solidly Republican/Conservative,2016
Bringing Leadership Back PAC,Bruce Braley (D-Iowa),-2500,-2500,0,Solidly Democrat/Liberal,2016
AmeriPAC: The Fund for a Greater America,Steny H Hoyer (D-Md),2339546,2334546,0,Solidly Democrat/Liberal,2018
Majority Cmte PAC,Kevin McCarthy (R-Calif),2312763,0,2312763,Solidly Republican/Conservative,2018
House Freedom Fund,Mark R Meadows (R-NC),2153695,0,2153695,Solidly Republican/Conservative,2018
Prosperity Action,Paul Ryan (R-Wis),2032700,0,2027700,Solidly Republican/Conservative,2018
Eye of the Tiger PAC,Steve Scalise (R-La),1118000,0,1118000,Solidly Republican/Conservative,2018
BRIDGE PAC,James E Clyburn (D-SC),908500,908500,0,Solidly Democrat/Liberal,2018
More Conservatives PAC,Patrick McHenry (R-NC),891000,2500,888500,Solidly Republican/Conservative,2018
New Pioneers PAC,Greg Walden (R-Ore),874500,0,874500,Solidly Republican/Conservative,2018
Making America Prosperous,Kevin Brady (R-Texas),865000,0,865000,Solidly Republican/Conservative,2018
PAC to the Future,Nancy Pelosi (D-Calif),767000,767000,0,Solidly Democrat/Liberal,2018
Great America Cmte,Vice President Mike Pence (R-),742400,0,742400,Solidly Republican/Conservative,2018
"Jobs, Opportunities & Education PAC",Joseph Crowley (D-NY),711946,706946,5000,Solidly Democrat/Liberal,2018
Support to Ensure Victory Everywhere PAC,Steve Stivers (R-Ohio),678998,5000,673998,Solidly Republican/Conservative,2018
CMR PAC,Cathy McMorris Rodgers (R-Wash),618013,0,618013,Solidly Republican/Conservative,2018
United for A Strong America,Adam Schiff (D-Calif),538000,538000,0,Solidly Democrat/Liberal,2018
Off the Sidelines,Kirsten Gillibrand (D-NY),538000,538000,0,Solidly Democrat/Liberal,2018
Purpose PAC,Cory Booker (D-NJ),494000,484000,0,Solidly Democrat/Liberal,2018
Building Leadership & Inspiring New Enterprise,Blaine Luetkemeyer (R-Mo),464000,2000,462000,Solidly Republican/Conservative,2018
Turquoise PAC,Ben R Lujan (D-NM),450500,450500,0,Solidly Democrat/Liberal,2018
COLE PAC,Tom Cole (R-Okla),447700,0,447700,Solidly Republican/Conservative,2018
American Possibilities,Ex-VP Joe Biden (D),447446,447446,0,Solidly Democrat/Liberal,2018
Fearless for the People,Kamala D Harris (D-Calif),435000,415000,0,Solidly Democrat/Liberal,2018
Impact (Schumer),Charles E Schumer (D-NY),431000,421000,0,Solidly Democrat/Liberal,2018
Project West PAC,Cory Gardner (R-Colo),430000,0,430000,Solidly Republican/Conservative,2018
Fund for a Conservative Future,James M Inhofe (R-Okla),395000,0,395000,Solidly Republican/Conservative,2018
Democrats Reshaping America,Linda Sanchez (D-Calif),391736,390736,0,Solidly Democrat/Liberal,2018
Committee for a Livable Future,Earl Blumenauer (D-Ore),391500,391500,0,Solidly Democrat/Liberal,2018
Madison PAC (Neal),Richard E Neal (D-Mass),388700,388700,0,Solidly Democrat/Liberal,2018
Common Values PAC,John A Barrasso (R-Wyo),367000,0,367000,Solidly Republican/Conservative,2018
CherPAC,Cheri Bustos (D-Ill),353031,353031,0,Solidly Democrat/Liberal,2018
Alamo PAC,John Cornyn (R-Texas),345000,0,345000,Solidly Republican/Conservative,2018
One Georgia PAC,David Perdue (R-Ga),342100,0,342100,Solidly Republican/Conservative,2018
Citizens for Prosperity in America Today,Pat Toomey (R-Pa),338717,0,338717,Solidly Republican/Conservative,2018
Prairie PAC,Dick Durbin (D-Ill),337000,332000,0,Solidly Democrat/Liberal,2018
Common Ground PAC,Tim Kaine (D-Va),331000,328500,0,Solidly Democrat/Liberal,2018
Tenn PAC,Lamar Alexander (R-Tenn),330000,0,330000,Solidly Republican/Conservative,2018
Forward Together PAC,Mark Warner (D-Va),320500,320500,0,Solidly Democrat/Liberal,2018
M-PAC,Patty Murray (D-Wash),316000,306000,0,Solidly Democrat/Liberal,2018
Making Investments Majority Insured PAC,Mimi Walters (R-Calif),309800,0,309800,Solidly Republican/Conservative,2018
4MA Pac,Joe Kennedy III (D-Mass),304000,304000,0,Solidly Democrat/Liberal,2018
Keystone America PAC,Bob Casey (D-Pa),304000,302000,0,Solidly Democrat/Liberal,2018
PAC for a Level Playing Field,Elizabeth Warren (D-Mass),294441,284441,0,Solidly Democrat/Liberal,2018
Jobs & Innovation Matter PAC,Jim Himes (D-Conn),288500,288500,0,Solidly Democrat/Liberal,2018
Jeff PAC,Jeff Denham (R-Calif),287000,7500,279500,Solidly Republican/Conservative,2018
Bluegrass Cmte,Mitch McConnell (R-Ky),285000,0,285000,Solidly Republican/Conservative,2018
Jump Into Action for Conservatives To Keep Ideas,Jackie Walorski (R-Ind),283500,0,283500,Solidly Republican/Conservative,2018
Shore PAC,Frank Pallone Jr (D-NJ),282500,280500,0,Solidly Democrat/Liberal,2018
Georgia PAC,Tom Graves (R-Ga),279500,0,279500,Solidly Republican/Conservative,2018
Pioneer PAC,Patrick J Tiberi (R-Ohio),278000,0,278000,Solidly Republican/Conservative,2018
Dakota Prairie PAC,Heidi Heitkamp (D-ND),278000,268000,0,Solidly Democrat/Liberal,2018
"Jobs, Economy & Budget Fund",Jeb Hensarling (R-Texas),275500,0,275500,Solidly Republican/Conservative,2018
House Conservatives Fund,Bill Flores (R-Texas),274000,0,274000,Solidly Republican/Conservative,2018
New PAC,Devin Nunes (R-Calif),273088,0,273088,Solidly Republican/Conservative,2018
ROSKAM PAC,Peter Roskam (R-Ill),272500,0,272500,Solidly Republican/Conservative,2018
Mainstream PAC,Zoe Lofgren (D-Calif),271500,271500,0,Solidly Democrat/Liberal,2018
Common Sense Colorado,Michael F Bennet (D-Colo),270000,267500,0,Solidly Democrat/Liberal,2018
America Works PAC,Sherrod Brown (D-Ohio),266500,251500,0,Solidly Democrat/Liberal,2018
ICE PAC,Erik Paulsen (R-Minn),265900,0,265900,Solidly Republican/Conservative,2018
Making Business Excel PAC,Mike Enzi (R-Wyo),260000,0,260000,Solidly Republican/Conservative,2018
Supporting Electing American Leaders,,258200,0,258200,Solidly Republican/Conservative,2018
Great Lakes PAC,Debbie Stabenow (D-Mich),251500,246500,0,Solidly Democrat/Liberal,2018
Holding Onto Oregon's Priorities,Ron Wyden (D-Ore),251150,246150,0,Solidly Democrat/Liberal,2018
Victory & Freedom PAC,Virginia Foxx (R-NC),251000,0,251000,Solidly Republican/Conservative,2018
CONA PAC,Mike Conaway (R-Texas),250000,0,250000,Solidly Republican/Conservative,2018
Blue Momentum PAC,Ted Lieu (D-Calif),249100,247100,0,Solidly Democrat/Liberal,2018
Midwest Values PAC,Al Franken (D-Minn),247000,237000,0,Solidly Democrat/Liberal,2018
First In Freedom Pac,Richard Hudson (R-NC),246000,0,246000,Solidly Republican/Conservative,2018
All for Our Country,Catherine Cortez Masto (D-Nev),244500,244500,0,Solidly Democrat/Liberal,2018
Nutmeg PAC,Richard Blumenthal (D-Conn),244000,234000,0,Solidly Democrat/Liberal,2018
Next Century Fund,Richard Burr (R-NC),241000,0,241000,Solidly Republican/Conservative,2018
Perimeter PAC,Tammy Duckworth (D-Ill),236500,236500,0,Solidly Democrat/Liberal,2018
Treasure State PAC,Jon Tester (D-Mont),235000,227500,0,Solidly Democrat/Liberal,2018
Big Sky Opportunity PAC,Steven Daines (R-Mont),233500,0,233500,Solidly Republican/Conservative,2018
Opportunity & Renewal PAC,Jeff Merkley (D-Ore),233296,225796,0,Solidly Democrat/Liberal,2018
Promoting Our Republican Team PAC,Rob Portman (R-Ohio),231020,0,231020,Solidly Republican/Conservative,2018
Continuing America's Strength & Security,Bill Cassidy (R-La),230400,0,230400,Solidly Republican/Conservative,2018
Fund for the Majority,Dianne Feinstein (D-Calif),230000,230000,0,Solidly Democrat/Liberal,2018
Together Holding Our Majority PAC,Thom Tillis (R-NC),230000,0,230000,Solidly Republican/Conservative,2018
MARSHA PAC,Marsha Blackburn (R-Tenn),225000,0,225000,Solidly Republican/Conservative,2018
Oceans PAC,Sheldon Whitehouse (D-RI),223700,221700,0,Solidly Democrat/Liberal,2018
Follow the North Star Fund,Amy Klobuchar (D-Minn),222500,222500,0,Solidly Democrat/Liberal,2018
Moving America Forward,Bill Nelson (D-Fla),222500,222500,0,Solidly Democrat/Liberal,2018
Lank PAC,James Lankford (R-Okla),222000,0,222000,Solidly Republican/Conservative,2018
Hawkeye PAC,Chuck Grassley (R-Iowa),221000,0,221000,Solidly Republican/Conservative,2018
Hoosiers First PAC,Joe Donnelly (D-Ind),220500,210500,0,Solidly Democrat/Liberal,2018
"Jobs, Freedom & Security PAC",Ted Cruz (R-Texas),220000,0,220000,Solidly Republican/Conservative,2018
Granite Values,Maggie Hassan (D-NH),217900,217900,0,Solidly Democrat/Liberal,2018
"Jobs, Opportunity & New Ideas PAC",Joni Ernst (R-Iowa),215500,0,215500,Solidly Republican/Conservative,2018
Heartland Values PAC,John Thune (R-SD),215000,0,215000,Solidly Republican/Conservative,2018
Hawaii PAC,Brian Schatz (D-Hawaii),213350,209350,0,Solidly Democrat/Liberal,2018
Narragansett Bay PAC,Jack Reed (D-RI),211500,206000,0,Solidly Democrat/Liberal,2018
Green Mountain PAC,Patrick Leahy (D-Vt),210500,208000,0,Solidly Democrat/Liberal,2018
Wild & Wonderful PAC,Shelley Moore Capito (R-WVa),208000,0,208000,Solidly Republican/Conservative,2018
Peter Norbeck Leadership PAC,Mike Rounds (R-SD),206500,0,206500,Solidly Republican/Conservative,2018
Defend America PAC,Richard C Shelby (R-Ala),205000,0,205000,Solidly Republican/Conservative,2018
Jobs Education & Families First,Hakeem Jeffries (D-NY),204867,204867,0,Solidly Democrat/Liberal,2018
Motor City PAC,Gary Peters (D-Mich),204500,204500,0,Solidly Democrat/Liberal,2018
Electing Majority Making Effective Republicans,Tom Emmer (R-Minn),200000,0,200000,Solidly Republican/Conservative,2018
Blue Hen PAC,Chris Coons (D-Del),200000,192500,0,Solidly Democrat/Liberal,2018
Having Unwavering Resolve & Determination,Will Hurd (R-Texas),195700,0,195700,Solidly Republican/Conservative,2018
Reclaim America PAC,Marco Rubio (R-Fla),192000,0,192000,Solidly Republican/Conservative,2018
Lobo PAC,Martin Heinrich (D-NM),190250,190250,0,Solidly Democrat/Liberal,2018
In The Arena PAC,French Hill (R-Ark),186700,0,186700,Solidly Republican/Conservative,2018
Lone Star Leadership PAC,Michael Burgess (R-Texas),186500,0,186500,Solidly Republican/Conservative,2018
21st Century Majority Fund,Johnny Isakson (R-GA),185000,0,185000,Solidly Republican/Conservative,2018
Show Me PAC,Sam Graves (R-MO),183500,0,183500,Solidly Republican/Conservative,2018
MURPHPAC,Christopher S Murphy (D-Conn),183000,180500,0,Solidly Democrat/Liberal,2018
Strategy PAC,Ron Johnson (R-Wis),182500,0,182500,Solidly Republican/Conservative,2018
Bill PAC (Shuster),Bill Shuster (R-Pa),180500,2500,178000,Solidly Republican/Conservative,2018
Rely on Your Beliefs,Roy Blunt (R-Mo),177500,0,177500,Solidly Republican/Conservative,2018
Oorah! PAC,Todd Young (R-Ind),176083,0,176083,Solidly Republican/Conservative,2018
True North PAC,Dan Sullivan (R-Alaska),176000,0,176000,Solidly Republican/Conservative,2018
Ann PAC,Ann L Wagner (R-Mo),175000,0,174000,Solidly Republican/Conservative,2018
Republican Majority Fund,Tom Cotton (R-Ark),174000,0,174000,Solidly Republican/Conservative,2018
Country Roads PAC,Joe Manchin (D-WVa),172500,172500,0,Solidly Democrat/Liberal,2018
Conservative Promises PAC,Gary Palmer (R-Ala),172000,0,172000,Solidly Republican/Conservative,2018
PAC for a Change,ex-Sen. Barbara Boxer (D-Calif),171500,169000,0,Solidly Democrat/Liberal,2018
Responsibility & Freedom Work PAC,Roger Wicker (R-Miss),171000,0,171000,Solidly Republican/Conservative,2018
The US Campaign Fund,John Sarbanes (D-Md),170205,170205,0,Solidly Democrat/Liberal,2018
Serve America PAC,Seth Moulton (D-Mass),167700,167700,0,Solidly Democrat/Liberal,2018
Supporting United States of America's Next Leaders,Susan Brooks (R-Ind),166500,0,166500,Solidly Republican/Conservative,2018
BackPAC,Don Beyer (D-Va),166176,166176,0,Solidly Democrat/Liberal,2018
Freedom Fund,Mike Crapo (R-Idaho),166000,0,166000,Solidly Republican/Conservative,2018
John S Fund,John M Shimkus (R-Ill),165500,0,165500,Solidly Republican/Conservative,2018
People's Voice PAC,Tammy Baldwin (D-Wis),165500,164500,0,Solidly Democrat/Liberal,2018
Progressive Choices PAC,Jan Schakowsky (D-Ill),164887,164887,0,Solidly Democrat/Liberal,2018
Nebraska Sandhills PAC,Deb Fischer (R-Neb),164000,0,164000,Solidly Republican/Conservative,2018
Fair Shot PAC,Katherine Clark (D-Mass),161500,161500,0,Solidly Democrat/Liberal,2018
Eureka PAC,Ken Calvert (R-Calif),161000,0,161000,Solidly Republican/Conservative,2018
Defense Economic Renewal Education & Knowledge PAC,Derek Kilmer (D-Wash),160500,160500,0,Solidly Democrat/Liberal,2018
Mr Southern Missourian in the House,Jason Smith (R-Mo),159771,0,159771,Solidly Republican/Conservative,2018
Rod PAC,Rodney Davis (R-Ill),159500,0,159500,Solidly Republican/Conservative,2018
What a Country! PAC,Carlos Curbelo (R-Fla),157200,2500,154700,Solidly Republican/Conservative,2018
TRUST PAC,Fred Upton (R-Mich),157000,0,157000,Solidly Republican/Conservative,2018
Huck PAC,ex-Gov. Mike Huckabee (R-),155000,0,155000,Solidly Republican/Conservative,2018
HECK PAC,Dennis Heck (D-Wash),152700,152700,0,Solidly Democrat/Liberal,2018
Common Sense Common Solutions,Kay Granger (R-Texas),152500,0,152500,Solidly Republican/Conservative,2018
LEGPAC,Ben Cardin (D-Md),150000,150000,0,Solidly Democrat/Liberal,2018
PETE PAC,Pete Sessions (R-Texas),149200,0,149200,Solidly Republican/Conservative,2018
Building America's Republican Representation,Andy Barr (R-Ky),148000,0,148000,Solidly Republican/Conservative,2018
Missourians for Accountability & Change,Claire McCaskill (D-Mo),147000,145000,2000,Solidly Democrat/Liberal,2018
Jet PAC,Adam Kinzinger (R-Ill),146500,0,146500,Solidly Republican/Conservative,2018
DNC PAC,David Cicilline (D-RI),145180,145180,0,Solidly Democrat/Liberal,2018
First State PAC,Tom Carper (D-Del),143500,143500,0,Solidly Democrat/Liberal,2018
Dirigo PAC,Susan Collins (R-Maine),143500,0,143500,Solidly Republican/Conservative,2018
Clean PAC,Jared Huffman (D-Calif),142960,141960,0,Solidly Democrat/Liberal,2018
Abraham Lincoln PAC,Darin LaHood (R-Ill),141900,0,141900,Solidly Republican/Conservative,2018
HellerHighWater PAC,Dean Heller (R-Nev),138500,0,138500,Solidly Republican/Conservative,2018
Victory in November Election PAC,Mike Thompson (D-Calif),136985,136985,0,Solidly Democrat/Liberal,2018
YoPAC,Kevin Yoder (R-Kan),136500,0,136500,Solidly Republican/Conservative,2018
A New Direction PAC,Jeanne Shaheen (D-NH),134502,134502,0,Solidly Democrat/Liberal,2018
Lead Encourage Elect PAC,Mike Lee (R-Utah),133500,0,133500,Solidly Republican/Conservative,2018
Supporting House Problem Solvers,Scott Peters (D-Calif),132000,131000,0,Solidly Democrat/Liberal,2018
Tenacious PAC,Claudia Tenney (R-NY),131400,0,131400,Solidly Republican/Conservative,2018
Arkansas for Leadership,John Boozman (R-Ark),130000,0,130000,Solidly Republican/Conservative,2018
Committee for Leadership & Progress,Nita M Lowey (D-NY),129879,129879,0,Solidly Democrat/Liberal,2018
Ax PAC,Sean P Duffy (R-Wis),127500,0,127500,Solidly Republican/Conservative,2018
Denali Leadership PAC,Lisa Murkowski (R-Alaska),126574,0,126574,Solidly Republican/Conservative,2018
Jerry's PAC,Jerrold Nadler (D-NY),126000,126000,0,Solidly Democrat/Liberal,2018
Victory Now PAC,Chris Van Hollen (D-Md),126000,126000,0,Solidly Democrat/Liberal,2018
Three Rivers PAC,Kurt Schrader (D-Ore),125500,125500,0,Solidly Democrat/Liberal,2018
Fund for America's Future,Lindsey Graham (R-SC),124500,0,124500,Solidly Republican/Conservative,2018
Tomorrow Is Meaningful,Tim Scott (R-SC),124000,0,124000,Solidly Republican/Conservative,2018
Southwest Leadership Fund,Tom Udall (D-NM),123500,123500,0,Solidly Democrat/Liberal,2018
Texas Republicans United PAC,Michael McCaul (R-Texas),121500,0,121500,Solidly Republican/Conservative,2018
Thunderbolt PAC,Martha McSally (R-Ariz),121100,0,121100,Solidly Republican/Conservative,2018
American Security PAC,Mike D Rogers (R-Ala),120500,0,120500,Solidly Republican/Conservative,2018
Badger PAC,Ron Kind (D-Wis),120500,120500,0,Solidly Democrat/Liberal,2018
Empire PAC,Kirsten Gillibrand (D-NY),120000,120000,0,Solidly Democrat/Liberal,2018
EDPAC,Ed Perlmutter (D-Colo),119500,119500,0,Solidly Democrat/Liberal,2018
Thoroughbred PAC,ex-Rep. Ed Whitfield (R-Ky),119000,9500,109500,Solidly Republican/Conservative,2018
Democrats Win Seats PAC,Debbie Wasserman Schultz (D-Fla),118250,118250,0,Solidly Democrat/Liberal,2018
E-PAC,Elise Stefanik (R-NY),118000,0,118000,Solidly Republican/Conservative,2018
Sensible American Solutions Supporting Everyone,Ben Sasse (R-Neb),115000,0,115000,Solidly Republican/Conservative,2018
Michigan's Future PAC,Dan Kildee (D-Mich),115000,115000,0,Solidly Democrat/Liberal,2018
Speak Up America PAC,Joe Wilson (R-SC),114544,0,114544,Solidly Republican/Conservative,2018
Educate & Innovate PAC,Ed Markey (D-Mass),113500,113500,0,Solidly Democrat/Liberal,2018
New Millennium PAC,Robert Menendez (D-NJ),113094,113094,0,Solidly Democrat/Liberal,2018
Stand Tall America PAC,Mac Thornberry (R-Texas),112500,0,112500,Solidly Republican/Conservative,2018
Synergy PAC,John B Larson (D-Conn),110500,110500,0,Solidly Democrat/Liberal,2018
Getting Stuff Done PAC,Kyrsten Sinema (D-Ariz),108900,108900,0,Solidly Democrat/Liberal,2018
Do Right Bayou,Garret Graves (R-La),107700,0,107700,Solidly Republican/Conservative,2018
