pac_name,affiliate,total,dem,repub,lean,year
Oorah! PAC,Todd Young (R-Ind),296916,0,296916,Solidly Republican/Conservative,2020
Lobo PAC,Martin Heinrich (D-NM),281000,281000,0,Solidly Democrat/Liberal,2020
Fund for America's Future,Lindsey Graham (R-SC),285500,0,285500,Solidly Republican/Conservative,2020
Guardian Fund,Jim Banks (R-Ind),285000,0,285000,Solidly Republican/Conservative,2020
Common Ground PAC,Tim Kaine (D-Va),274500,274500,0,Solidly Democrat/Liberal,2020
Prairie PAC,Dick Durbin (D-Ill),276500,276500,0,Solidly Democrat/Liberal,2020
Nebraska Sandhills PAC,Deb Fischer (R-Neb),280000,0,280000,Solidly Republican/Conservative,2020
Arkansas for Leadership,John Boozman (R-Ark),277500,0,277500,Solidly Republican/Conservative,2020
Keystone America PAC,Bob Casey (D-Pa),273000,273000,0,Solidly Democrat/Liberal,2020
Victory & Freedom PAC,Virginia Foxx (R-NC),275000,0,275000,Solidly Republican/Conservative,2020
Alamo PAC,John Cornyn (R-Texas),275000,0,275000,Solidly Republican/Conservative,2020
Motor City PAC,Gary Peters (D-Mich),269000,269000,0,Solidly Democrat/Liberal,2020
Blue Hen PAC,Chris Coons (D-Del),261474,261474,0,Solidly Democrat/Liberal,2020
Defend America PAC,Richard C Shelby (R-Ala),270000,0,270000,Solidly Republican/Conservative,2020
"Jobs, Freedom & Security PAC",Ted Cruz (R-Texas),267000,0,267000,Solidly Republican/Conservative,2020
Hawaii PAC,Brian Schatz (D-Hawaii),259000,259000,0,Solidly Democrat/Liberal,2020
Perimeter PAC,Tammy Duckworth (D-Ill),265750,265750,0,Solidly Democrat/Liberal,2020
Tomorrow Is Meaningful,Tim Scott (R-SC),261000,0,261000,Solidly Republican/Conservative,2020
Forward Together PAC,Mark Warner (D-Va),257500,257500,0,Solidly Democrat/Liberal,2020
Responsibility & Freedom Work PAC,Roger Wicker (R-Miss),255000,0,255000,Solidly Republican/Conservative,2020
Road to Freedom PAC,ex-Rep. Ed Royce (R-Calif),253000,0,253000,Solidly Republican/Conservative,2020
Bluegrass Cmte,Mitch McConnell (R-Ky),250000,0,250000,Solidly Republican/Conservative,2020
All for Our Country,Catherine Cortez Masto (D-Nev),243000,243000,0,Solidly Democrat/Liberal,2020
Prosperity Action,ex-Rep. Paul Ryan (R-Wis),247000,0,247000,Solidly Republican/Conservative,2020
Victory Now PAC,Chris Van Hollen (D-Md),246500,246500,0,Solidly Democrat/Liberal,2020
CA-LUV PAC,Pete Aguilar (D-Calif),244309,244309,0,Solidly Democrat/Liberal,2020
Ann PAC,Ann L Wagner (R-Mo),239250,0,239250,Solidly Republican/Conservative,2020
Greater Tomorrow PAC,Glenn Thompson (R-Pa),237500,0,237500,Solidly Republican/Conservative,2020
Committee for a Livable Future,Earl Blumenauer (D-Ore),227000,227000,0,Solidly Democrat/Liberal,2020
Hoosier PAC (Braun),Mike Braun (R-Ind),234500,0,234500,Solidly Republican/Conservative,2020
First State PAC,Tom Carper (D-Del),228000,228000,0,Solidly Democrat/Liberal,2020
Granite Values,Maggie Hassan (D-NH),222500,222500,0,Solidly Democrat/Liberal,2020
Smart Solutions PAC,Jacky Rosen (D-Nev),232500,232500,0,Solidly Democrat/Liberal,2020
Support to Ensure Victory Everywhere PAC,Steve Stivers (R-Ohio),229500,0,229500,Solidly Republican/Conservative,2020
Dakota PAC,John Hoeven (R-ND),230000,0,230000,Solidly Republican/Conservative,2020
Together Holding Our Majority PAC,Thom Tillis (R-NC),230000,0,230000,Solidly Republican/Conservative,2020
Badlands PAC,Kevin Cramer (R-ND),229500,0,229500,Solidly Republican/Conservative,2020
Lead Encourage Elect PAC,Mike Lee (R-Utah),226000,0,226000,Solidly Republican/Conservative,2020
Green Mountain PAC,Patrick Leahy (D-Vt),225500,225500,0,Solidly Democrat/Liberal,2020
Fostering Progress PAC,Bill Foster (D-Ill),225300,225300,0,Solidly Democrat/Liberal,2020
Democrats Reshaping America,Linda Sanchez (D-Calif),221200,221200,0,Solidly Democrat/Liberal,2020
MARSHA PAC,Marsha Blackburn (R-Tenn),220000,0,220000,Solidly Republican/Conservative,2020
Common Values PAC,John A Barrasso (R-Wyo),220000,0,220000,Solidly Republican/Conservative,2020
Jump Into Action for Conservatives To Keep Ideas,Jackie Walorski (R-Ind),219500,0,219500,Solidly Republican/Conservative,2020
First In Freedom PAC,Richard Hudson (R-NC),219400,0,219400,Solidly Republican/Conservative,2020
Lee PAC,Lee Zeldin (R-NY),215000,0,215000,Solidly Republican/Conservative,2020
Pelican PAC,John Kennedy (R-La),215000,0,215000,Solidly Republican/Conservative,2020
Impact (Schumer),Charles E Schumer (D-NY),200250,200250,0,Solidly Democrat/Liberal,2020
True North PAC,Dan Sullivan (R-Alaska),210000,0,210000,Solidly Republican/Conservative,2020
Pineapple PAC,Mazie K Hirono (D-Hawaii),202500,202500,0,Solidly Democrat/Liberal,2020
People's Voice PAC,Tammy Baldwin (D-Wis),207500,207500,0,Solidly Democrat/Liberal,2020
Jobs & Innovation Matter PAC,Jim Himes (D-Conn),206000,205000,1000,Solidly Democrat/Liberal,2020
Holding Onto Oregon's Priorities,Ron Wyden (D-Ore),205500,205500,0,Solidly Democrat/Liberal,2020
Wild & Wonderful PAC,Shelley Moore Capito (R-WVa),203500,0,203500,Solidly Republican/Conservative,2020
Blue Momentum PAC,Ted Lieu (D-Calif),203500,202500,1000,Solidly Democrat/Liberal,2020
Sensible American Solutions Supporting Everyone,Ben Sasse (R-Neb),201500,0,201500,Solidly Republican/Conservative,2020
Remedy PAC,Eric Swalwell (D-Calif),185500,185500,0,Solidly Democrat/Liberal,2020
Nutmeg PAC,Richard Blumenthal (D-Conn),200000,200000,0,Solidly Democrat/Liberal,2020
Narragansett Bay PAC,Jack Reed (D-RI),195500,195500,0,Solidly Democrat/Liberal,2020
PAC for a Change,ex-Sen. Barbara Boxer (D-Calif),193000,193000,0,Solidly Democrat/Liberal,2020
Sea Change Leadership PAC,Karen Bass (D-Calif),195150,195150,0,Solidly Democrat/Liberal,2020
Getting Stuff Done PAC,Kyrsten Sinema (D-Ariz),195000,195000,0,Solidly Democrat/Liberal,2020
Treasure State PAC,Jon Tester (D-Mont),193500,193500,0,Solidly Democrat/Liberal,2020
In the Arena PAC,French Hill (R-Ark),191000,0,191000,Solidly Republican/Conservative,2020
Texas Republicans United PAC,Michael McCaul (R-Texas),190600,0,190600,Solidly Republican/Conservative,2020
Lone Star Leadership PAC,Michael Burgess (R-Texas),190500,0,190500,Solidly Republican/Conservative,2020
Defense Economic Renewal Education & Knowledge PAC,Derek Kilmer (D-Wash),189500,189500,0,Solidly Democrat/Liberal,2020
One Georgia PAC,David Perdue (R-Ga),190000,0,190000,Solidly Republican/Conservative,2020
Next Century Fund,Richard Burr (R-NC),190000,0,190000,Solidly Republican/Conservative,2020
Big Sky Opportunity PAC,Steven Daines (R-Mont),188500,0,188500,Solidly Republican/Conservative,2020
Abraham Lincoln PAC,Darin LaHood (R-Ill),186500,0,186500,Solidly Republican/Conservative,2020
Lank PAC,James Lankford (R-Okla),185000,0,185000,Solidly Republican/Conservative,2020
American Defense & Military PAC,Adam Smith (D-Wash),182100,182100,0,Solidly Democrat/Liberal,2020
4MA Pac,Joe Kennedy III (D-Mass),181400,181400,0,Solidly Democrat/Liberal,2020
Gun Safety PAC,David Cicilline (D-RI),180500,180500,0,Solidly Democrat/Liberal,2020
Fund for a Conservative Future,James M Inhofe (R-Okla),180000,0,180000,Solidly Republican/Conservative,2020
Liberty Fund,Jaime Herrera Beutler (R-Wash),175500,1000,174500,Solidly Republican/Conservative,2020
Blue Wave Project,Jeff Merkley (D-Ore),162500,162500,0,Solidly Democrat/Liberal,2020
Together Fund PAC,ex-Gov. Deval Patrick (D-Mass),169700,169700,0,Solidly Democrat/Liberal,2020
Educate & Innovate PAC,Ed Markey (D-Mass),169500,169500,0,Solidly Democrat/Liberal,2020
Denali Leadership PAC,Lisa Murkowski (R-Alaska),167274,0,167274,Solidly Republican/Conservative,2020
Hawkeye PAC,Chuck Grassley (R-Iowa),166200,0,166200,Solidly Republican/Conservative,2020
Dirigo PAC,Susan Collins (R-Maine),165000,0,165000,Solidly Republican/Conservative,2020
Strategy PAC,Ron Johnson (R-Wis),165000,0,165000,Solidly Republican/Conservative,2020
Common Good PAC,Tom Suozzi (D-NY),163900,162900,1000,Solidly Democrat/Liberal,2020
Progressive Choices PAC,Jan Schakowsky (D-Ill),160000,160000,0,Solidly Democrat/Liberal,2020
Developing a New Generation PAC,Stephanie Murphy (D-Fla),157400,155400,2000,Solidly Democrat/Liberal,2020
Lets Get to Work PAC,Rick Scott (R-Fla),157244,0,157244,Solidly Republican/Conservative,2020
Victory by Investing Building & Empowering PAC,Tony Cardenas (D-Calif),154500,154500,0,Solidly Democrat/Liberal,2020
Three Rivers PAC,Kurt Schrader (D-Ore),155500,151500,4000,Solidly Democrat/Liberal,2020
Bridge the Gap PAC,Brad Schneider (D-Ill),155250,155250,0,Solidly Democrat/Liberal,2020
Spirit of '76 PAC,Dan Crenshaw (R-Texas),152500,0,152500,Solidly Republican/Conservative,2020
Building America's Republican Representation,Andy Barr (R-Ky),152051,0,152051,Solidly Republican/Conservative,2020
Synergy PAC,John B Larson (D-Conn),147500,146500,1000,Solidly Democrat/Liberal,2020
Thunderbolt PAC,Martha McSally (R-Ariz),148000,0,148000,Solidly Republican/Conservative,2020
Mr Southern Missourian in the House,Jason Smith (R-Mo),144500,0,144500,Solidly Republican/Conservative,2020
American Security PAC,Mike D Rogers (R-Ala),146500,0,146500,Solidly Republican/Conservative,2020
Land of Opportunity PAC,Bruce Westerman (R-Ark),144580,0,144580,Solidly Republican/Conservative,2020
A New Direction PAC,Jeanne Shaheen (D-NH),146000,146000,0,Solidly Democrat/Liberal,2020
EDPAC,Ed Perlmutter (D-Colo),145200,145200,0,Solidly Democrat/Liberal,2020
Patriots In Action,Roger Williams (R-Texas),144600,0,144600,Solidly Republican/Conservative,2020
Giddy Up PAC,Gov. John Hickenlooper (D-Colo),138144,138144,0,Solidly Democrat/Liberal,2020
New Millennium PAC,Robert Menendez (D-NJ),136500,136500,0,Solidly Democrat/Liberal,2020
Common Sense Colorado,Michael F Bennet (D-Colo),142000,142000,0,Solidly Democrat/Liberal,2020
Excelsior PAC,Tom Reed (R-NY),140000,3000,137000,Solidly Republican/Conservative,2020
Victory in November Election PAC,Mike Thompson (D-Calif),139884,139884,0,Solidly Democrat/Liberal,2020
BACON PAC,Don Bacon (R-Neb),138600,0,138600,Solidly Republican/Conservative,2020
"Jobs, Opportunities & Education PAC",ex-Rep. Joseph Crowley (D-NY),137106,137106,0,Solidly Democrat/Liberal,2020
Truth to Power,Katie Porter (D-Calif),134200,134200,0,Solidly Democrat/Liberal,2020
Believe In America PAC,Mitt Romney (R-Utah),136400,0,136400,Solidly Republican/Conservative,2020
Eureka PAC,Ken Calvert (R-Calif),134500,0,134500,Solidly Republican/Conservative,2020
Elbert Guillory's America,ex-State Sen. Elbert Guillory (R-La),132100,0,132100,Solidly Republican/Conservative,2020
Medicare for All PAC,Pramila Jayapal (D-Wash),130500,130500,0,Solidly Democrat/Liberal,2020
Jet PAC,Adam Kinzinger (R-Ill),130500,0,130500,Solidly Republican/Conservative,2020
Fund for the Majority,Dianne Feinstein (D-Calif),130000,130000,0,Solidly Democrat/Liberal,2020
Rural America Counts PAC,Rick Crawford (R-Ark),130000,0,130000,Solidly Republican/Conservative,2020
Blue Majority PAC,Mark Pocan (D-Wis),129991,129991,0,Solidly Democrat/Liberal,2020
Boots PAC,Markwayne Mullin (R-Okla),129700,0,129700,Solidly Republican/Conservative,2020
Peter Norbeck Leadership PAC,Mike Rounds (R-SD),127800,0,127800,Solidly Republican/Conservative,2020
Michigan's Future PAC,Dan Kildee (D-Mich),126700,127700,-1000,Solidly Democrat/Liberal,2020
Courage to Change,Alexandria Ocasio-Cortez (D-NY),127167,127167,0,Solidly Democrat/Liberal,2020
Badger PAC,Ron Kind (D-Wis),125000,125000,0,Solidly Democrat/Liberal,2020
Rod PAC,Rodney Davis (R-Ill),124433,0,124433,Solidly Republican/Conservative,2020
Serve America PAC,Seth Moulton (D-Mass),122132,122132,0,Solidly Democrat/Liberal,2020
American Innovation PAC,Ami Bera (D-Calif),120100,120100,0,Solidly Democrat/Liberal,2020
One Voice,Barbara Lee (D-Calif),119000,119000,0,Solidly Democrat/Liberal,2020
Project West PAC,Cory Gardner (R-Colo),120000,0,120000,Solidly Republican/Conservative,2020
Save America PAC,James E Risch (R-Idaho),120000,0,120000,Solidly Republican/Conservative,2020
DR RAUL PAC,Raul Ruiz (D-Calif),117700,117700,0,Solidly Democrat/Liberal,2020
Working Harder PAC,Josh Harder (D-Calif),115800,115800,0,Solidly Democrat/Liberal,2020
Americans for Legislating Excellence PAC,Alex Mooney (R-WVa),116750,0,116750,Solidly Republican/Conservative,2020
Buddy PAC,Buddy Carter (R-Ga),114000,0,114000,Solidly Republican/Conservative,2020
Brave PAC,David Scott (D-Ga),115000,113000,2000,Solidly Democrat/Liberal,2020
Supporting House Problem Solvers,Scott Peters (D-Calif),111200,111200,0,Solidly Democrat/Liberal,2020
Maintaining All Republicans in Office,Mario Diaz-Balart (R-Fla),110722,0,110722,Solidly Republican/Conservative,2020
Velvet Hammer PAC,Tina Smith (D-Minn),104600,104600,0,Solidly Democrat/Liberal,2020
Committee for Leadership & Progress,Nita M Lowey (D-NY),110000,110000,0,Solidly Democrat/Liberal,2020
21st Century Majority Fund,Johnny Isakson (R-GA),107500,0,107500,Solidly Republican/Conservative,2020
Country Roads PAC,Joe Manchin (D-WVa),107500,107500,0,Solidly Democrat/Liberal,2020
Golden Rule PAC,Charlie Crist (D-Fla),107400,107400,0,Solidly Democrat/Liberal,2020
Turquoise PAC,Ben R Lujan (D-NM),105500,105500,0,Solidly Democrat/Liberal,2020
Fighting for Missouri PAC,Josh Hawley (R-Mo),106200,0,106200,Solidly Republican/Conservative,2020
Star PAC,John Bergman (R-Mich),105415,0,105415,Solidly Republican/Conservative,2020
Jerry's PAC,Jerrold Nadler (D-NY),104000,104000,0,Solidly Democrat/Liberal,2020
TERRI PAC,Terri A Sewell (D-Ala),103500,103500,0,Solidly Democrat/Liberal,2020
Leadership for Enterprise & Opportunity,ex-Rep. Patrick Meehan (R-Pa),102000,22000,80000,Leans Republican/Conservative,2020
Clean PAC,Jared Huffman (D-Calif),101000,98500,2500,Solidly Democrat/Liberal,2020
Show-me PAC,Sam Graves (R-MO),99500,2000,97500,Solidly Republican/Conservative,2020
"Jobs, Economy & Budget Fund",ex-Rep. Jeb Hensarling (R-Texas),99250,0,99250,Solidly Republican/Conservative,2020
Support Taxfighters & Elect Effective Leaders PAC,Michelle Steel (R-Calif),98600,0,98600,Solidly Republican/Conservative,2020
Re-Joyce PAC,John Joyce (R-Pa),97500,0,97500,Solidly Republican/Conservative,2020
Thoroughbred PAC,ex-Rep. Ed Whitfield (R-Ky),97300,5500,91800,Solidly Republican/Conservative,2020
Serving Our Country PAC,Salud Carbajal (D-Calif),97100,97100,0,Solidly Democrat/Liberal,2020
Belief In Life & Liberty,Bill Johnson (R-Ohio),96800,0,96800,Solidly Republican/Conservative,2020
Hudson Valley PAC (Maloney),Sean Patrick Maloney (D-NY),96200,96200,0,Solidly Democrat/Liberal,2020
Seeking Justice Cmte,Doug Jones (D-Ala),96000,96000,0,Solidly Democrat/Liberal,2020
Progressive Americans for Democracy,Peter DeFazio (D-Ore),95000,95000,0,Solidly Democrat/Liberal,2020
Tenacious PAC,ex-Rep. Claudia Tenney (R-NY),94800,0,94800,Solidly Republican/Conservative,2020
Forever YOUNG PAC,State Rep. Young Kim (R-Calif),93400,0,93400,Solidly Republican/Conservative,2020
Taking the Hill PAC,ex-Rep. Patrick J. Murphy (D-Pa),92933,92933,0,Solidly Democrat/Liberal,2020
LATTA PAC,Robert E Latta (R-Ohio),92800,0,92800,Solidly Republican/Conservative,2020
Restoring Our Nation PAC,Ron Estes (R-Kan),92532,0,92532,Solidly Republican/Conservative,2020
LEGPAC,Ben Cardin (D-Md),92500,92500,0,Solidly Democrat/Liberal,2020
TRUST PAC,Fred Upton (R-Mich),91000,0,91000,Solidly Republican/Conservative,2020
Reviving American Jobs Again,Raja Krishnamoorthi (D-Ill),89675,89675,0,Solidly Democrat/Liberal,2020
Stand Tall America PAC,Mac Thornberry (R-Texas),90500,0,90500,Solidly Republican/Conservative,2020
Invest in a Strong & Secure America,ex-Rep. Darrell Issa (R-Calif),89600,0,89600,Solidly Republican/Conservative,2020
Build America PAC,Gregory W Meeks (D-NY),89500,89500,0,Solidly Democrat/Liberal,2020
People Helping People,Maxine Waters (D-Calif),88500,88500,0,Solidly Democrat/Liberal,2020
Cut the Bull PAC,Carol Miller (R-Wva),88400,0,88400,Solidly Republican/Conservative,2020
Protecting Integrity & Truth Together PAC,ex-Rep. Walter Jones (R-NC),83362,0,83362,Solidly Republican/Conservative,2020
Inland Empire Strikes PAC,Mark Takano (D-Calif),88200,88200,0,Solidly Democrat/Liberal,2020
Raptor PAC,August Pfluger (R-Texas),87800,0,87800,Solidly Republican/Conservative,2020
Betty PAC,Betty McCollum (D-Minn),86000,86000,0,Solidly Democrat/Liberal,2020
Having Unwavering Resolve & Determination,Will Hurd (R-Texas),86902,0,86902,Solidly Republican/Conservative,2020
Middle Class America PAC,Daniel Lipinski (D-Ill),86800,86800,0,Solidly Democrat/Liberal,2020
HoulaPAC,Chrissy Houlahan (D-Pa),85100,85100,0,Solidly Democrat/Liberal,2020
Promise PAC,Marcia L Fudge (D-Ohio),83300,83300,0,Solidly Democrat/Liberal,2020
Vitoria PAC,ex-Rep. David Valadao (R-Calif),84000,0,84000,Solidly Republican/Conservative,2020
Freedom Project,ex-Rep. John Boehner (R-Ohio),83350,0,83350,Solidly Republican/Conservative,2020
I Got Your Back PAC,Lisa Blunt Rochester (D-Del),82000,82000,0,Solidly Democrat/Liberal,2020
Kelly PAC,ex-Sen. Kelly Ayotte (R-NH),82500,0,82500,Solidly Republican/Conservative,2020
Great America Cmte,Vice President Mike Pence (R-),81400,0,81400,Solidly Republican/Conservative,2020
Tenn PAC,Lamar Alexander (R-Tenn),81000,0,81000,Solidly Republican/Conservative,2020
Conservative Promises PAC,Gary Palmer (R-Ala),80600,0,80600,Solidly Republican/Conservative,2020
Building & Restoring the American Dream,Brad Wenstrup (R-Ohio),78500,0,78500,Solidly Republican/Conservative,2020
Vote to Elect Republicans Now PAC,Vernon Buchanan (R-Fla),78500,0,78500,Solidly Republican/Conservative,2020
OrrinPAC,ex-Sen. Orrin G Hatch (R-Utah),78000,0,78000,Solidly Republican/Conservative,2020
Let's All Keep Electing Republicans PAC,Pete Stauber (R-Minn),77250,0,77250,Solidly Republican/Conservative,2020
Republicans In Congress Empowering America,Tom Rice (R-SC),76500,0,76500,Solidly Republican/Conservative,2020
Jersey Values PAC,Josh Gottheimer (D-NJ),76500,75500,1000,Solidly Democrat/Liberal,2020
Reasonable Independent Constructive & Effective,Kathleen Rice (D-NY),76100,76100,0,Solidly Democrat/Liberal,2020
DEB PAC,Debbie Lesko (R-Ariz),75850,0,75850,Solidly Republican/Conservative,2020
Strengthening the American Republic PAC,John Rutherford (R-Fla),75800,0,75800,Solidly Republican/Conservative,2020
Blue Senate PAC,Jeff Merkley (D-Ore),72500,72500,0,Solidly Democrat/Liberal,2020
LLEGO-PAC,Ruben Gallego (D-Ariz),74300,74300,0,Solidly Democrat/Liberal,2020
Making a Real Change,Marc Veasey (D-Texas),74300,74300,0,Solidly Democrat/Liberal,2020
Jam PAC,Lloyd Smucker (R-Pa),73020,0,73020,Solidly Republican/Conservative,2020
Silk PAC,Bill Pascrell Jr. (D-NJ),72000,72000,0,Solidly Democrat/Liberal,2020
AnniePAC,Ann Kuster (D-NH),69800,69800,0,Solidly Democrat/Liberal,2020
PETE PAC,ex-Rep. Pete Sessions (R-Texas),71600,0,71600,Solidly Republican/Conservative,2020
Build Our Movement,Pramila Jayapal (D-Wash),71500,71500,0,Solidly Democrat/Liberal,2020
Make It In America PAC,John Garamendi (D-Calif),69800,69800,0,Solidly Democrat/Liberal,2020
Common Sense Common Solutions,Kay Granger (R-Texas),70700,0,70700,Solidly Republican/Conservative,2020
Defend Our Conservative Senate PAC,Roger Marshall (R-Kan),70000,0,70000,Solidly Republican/Conservative,2020
On Wisconsin PAC,Bryan Steil (R-Wis),69795,0,69795,Solidly Republican/Conservative,2020
Make It Work,Angus King (I-Maine),68500,66500,2000,Solidly Democrat/Liberal,2020
Chesapeake PAC,Andy Harris (R-Md),67750,0,67750,Solidly Republican/Conservative,2020
Reinventing a New Direction,Rand Paul (R-Ky),67500,0,67500,Solidly Republican/Conservative,2020
Texas Red,Ronny Jackson (R-Texas),66500,0,66500,Solidly Republican/Conservative,2020
Salt City PAC,John Katko (R-NY),65800,0,65800,Solidly Republican/Conservative,2020
Victory & Nation PAC,Van Taylor (R-Texas),65550,0,65550,Solidly Republican/Conservative,2020
Valor PAC,Brian Mast (R-Fla),65311,0,65311,Solidly Republican/Conservative,2020
Article 1 PAC,John A Yarmuth (D-Ky),65200,65200,0,Solidly Democrat/Liberal,2020
Puget PAC,Rick Larsen (D-Wash),64400,64400,0,Solidly Democrat/Liberal,2020
Impact Cmte,Michael R Turner (R-Ohio),63746,0,63746,Solidly Republican/Conservative,2020
MURPHPAC,Christopher S Murphy (D-Conn),63500,63500,0,Solidly Democrat/Liberal,2020
Delivering American Values in DC,David Kustoff (R-Tenn),63500,0,63500,Solidly Republican/Conservative,2020
Buckeye PAC (Gonzalez),Anthony Gonzalez (R-Ohio),62200,0,62200,Solidly Republican/Conservative,2020
Vision for America PAC,Jackie Speier (D-Calif),60000,60000,0,Solidly Democrat/Liberal,2020
SAC PAC,Doris O Matsui (D-Calif),60500,60500,0,Solidly Democrat/Liberal,2020
Hope PAC,Joseph Neguse (D-Colo),61000,61000,0,Solidly Democrat/Liberal,2020
Valley First Leadership PAC,Jim Costa (D-Calif),59300,59300,0,Solidly Democrat/Liberal,2020
Truth Is Markets Work Fund,Tim Walberg (R-Mich),58500,0,58500,Solidly Republican/Conservative,2020
TEDPAC,Ted Deutch (D-Fla),58300,58300,0,Solidly Democrat/Liberal,2020
Govern PAC,ex-Rep. Charlie Dent (R-Pa),58250,0,58250,Solidly Republican/Conservative,2020
Freedom 21: Fighting for Freedom/21st Century,Chris Stewart (R-Utah),58000,0,58000,Solidly Republican/Conservative,2020
Building Opportunities for a Stronger Tomorrow,Mike Bost (R-Ill),57800,0,57800,Solidly Republican/Conservative,2020
Developing Our New National Agenda PAC,Donna Shalala (D-Fla),57500,57500,0,Solidly Democrat/Liberal,2020
Do Right Bayou,Garret Graves (R-La),56300,0,56300,Solidly Republican/Conservative,2020
Commonwealth PAC (Connolly),Gerry Connolly (D-Va),57000,57000,0,Solidly Democrat/Liberal,2020
Gateway to Leadership PAC,Mikie Sherrill (D-NJ),57000,57000,0,Solidly Democrat/Liberal,2020
Bringing America Together,Brian Fitzpatrick (R-Pa),56300,0,56300,Solidly Republican/Conservative,2020
