pac_name,affiliate,total,dem,repub,lean,year
Time to Unite Lead & Serve with Integrity,Tulsi Gabbard (D-Hawaii),26100,26100,0,Solidly Democrat/Liberal,2014
Jet PAC,Adam Kinzinger (R-Ill),25500,0,25500,Solidly Republican/Conservative,2014
Sawtooth PAC,Mike Simpson (R-Idaho),25500,0,25500,Solidly Republican/Conservative,2014
Leading Orange County PAC,Loretta Sanchez (D-CA),25400,25400,0,Solidly Democrat/Liberal,2014
Peace Through Strength Pac,Duncan D Hunter (R-Calif),25100,0,25100,Solidly Republican/Conservative,2014
Viking Leadership PAC,ex-State Rep. Tom Emmer (R-Minn),25100,0,25100,Solidly Republican/Conservative,2014
Keeping America Rolling PAC,Mike Kelly (R-PA),24500,0,24500,Solidly Republican/Conservative,2014
Big Sky Opportunity PAC,Steven Daines (R-Mont),24100,0,24100,Solidly Republican/Conservative,2014
Believe in Life Liberty Yourself,Billy Long (R-Mo),24000,0,24000,Solidly Republican/Conservative,2014
LA PAC,Henry A. Waxman (D-Calif),23000,23000,0,Solidly Democrat/Liberal,2014
Calumet PAC,Pete Visclosky (D-Ind),23000,23000,0,Solidly Democrat/Liberal,2014
Building Leadership & Inspiring New Enterprise,Blaine Luetkemeyer (R-Mo),22600,0,22600,Solidly Republican/Conservative,2014
GOLD PAC,Sanford Bishop Jr (D-Ga),22500,22500,0,Solidly Democrat/Liberal,2014
Democrats Time In Nevada,Dina Titus (D-Nev),22500,22500,0,Solidly Democrat/Liberal,2014
Buckeye Liberty PAC,Jim Jordan (R-Ohio),22000,0,22000,Solidly Republican/Conservative,2014
Full House PAC,Joe Heck (R-Nev),22000,0,22000,Solidly Republican/Conservative,2014
People Helping People,Maxine Waters (D-Calif),21500,21500,0,Solidly Democrat/Liberal,2014
Conservative Leadership Fund,Randy Forbes (R-Va),21000,0,21000,Solidly Republican/Conservative,2014
HeartDocPAC,Larry Bucshon (R-Ind),21000,0,21000,Solidly Republican/Conservative,2014
TN4U PAC,Scott Desjarlais (R-Tenn),21000,0,21000,Solidly Republican/Conservative,2014
Vision for America PAC,Jackie Speier (D-Calif),20600,20600,0,Solidly Democrat/Liberal,2014
Oorah! PAC,Todd Young (R-Ind),20500,0,20500,Solidly Republican/Conservative,2014
Supporting United States of America's Next Leaders,Susan Brooks (R-Ind),20500,0,20500,Solidly Republican/Conservative,2014
America First PAC (Miller),Gary Miller (R-Calif),20500,0,20500,Solidly Republican/Conservative,2014
DENT PAC,Charlie Dent (R-Pa),20500,0,20500,Solidly Republican/Conservative,2014
Show Me PAC,Sam Graves (R-MO),20500,0,20500,Solidly Republican/Conservative,2014
United for Progress Leadership Cmte,ex-Rep. Jerry F. Costello (D-Ill),20400,20400,0,Solidly Democrat/Liberal,2014
Bart's Bridge PAC,ex-Rep. Bart Stupak (D-Mich),20250,20250,0,Solidly Democrat/Liberal,2014
DANPAC,ex-Sen. Daniel K Inouye (D-Hawaii),20000,20000,0,Solidly Democrat/Liberal,2014
SALMON PAC,Matt Salmon (R-Ariz),20000,0,20000,Solidly Republican/Conservative,2014
Texas Republicans United PAC,Michael McCaul (R-Texas),20000,0,20000,Solidly Republican/Conservative,2014
Defending America's Values Everywhere,David Schweikert (R-Ariz),20000,0,20000,Solidly Republican/Conservative,2014
JustinPAC,Justin Amash (R-Mich),20000,0,20000,Solidly Republican/Conservative,2014
Martha PAC,Martha Roby (R-Ala),20000,0,20000,Solidly Republican/Conservative,2014
Future Leaders PAC,ex-Rep. Jerry Lewis (R-Calif),19500,0,19500,Solidly Republican/Conservative,2014
Adirondack Jobs PAC,Bill Owens (D-NY),19200,19200,0,Solidly Democrat/Liberal,2014
Strengthen America PAC,John F Tierney (D-Mass),19200,19200,0,Solidly Democrat/Liberal,2014
Make It In America PAC,John Garamendi (D-Calif),19100,19100,0,Solidly Democrat/Liberal,2014
Tipperary Hill PAC,ex-Rep. James T Walsh (R-NY),19000,0,19000,Solidly Republican/Conservative,2014
One Voice,Barbara Lee (D-Calif),19000,19000,0,Solidly Democrat/Liberal,2014
Grass Roots Initiative to Maintain Our Majority,Michael Grimm (R-NY),18600,0,18600,Solidly Republican/Conservative,2014
KITPAC 2,ex-Sen. Christopher S. 'Kit' Bond (R-MO),18053,0,18053,Solidly Republican/Conservative,2014
Hudson Valley Future Fund,ex-Rep. Nan Hayworth (R-NY),17900,0,17900,Solidly Republican/Conservative,2014
RickPAC,Gov. Rick Perry (R-TX),17900,0,17900,Solidly Republican/Conservative,2014
"Jobs, Energy & Our Founding Fathers PAC",Jeff Duncan (R-SC),17600,0,17600,Solidly Republican/Conservative,2014
SkiPAC,Jim Matheson (D-Utah),17600,17600,0,Solidly Democrat/Liberal,2014
American Liberty & Nation PAC,Alan Nunnelee (R-Miss),17500,0,17500,Solidly Republican/Conservative,2014
Semper Fi PAC,Paul Cook (R-Calif),17400,0,17400,Solidly Republican/Conservative,2014
Together PAC,Gov. Deval PatricK (D-Mass),16000,16000,0,Solidly Democrat/Liberal,2014
America's Future Fund PAC,Jim Renacci (R-Ohio),16000,0,16000,Solidly Republican/Conservative,2014
LATTA PAC,Robert E. Latta (R-Ohio),16000,0,16000,Solidly Republican/Conservative,2014
Marketplace Ideas & Conserv Knowledge,Mick Mulvaney (R-SC),16000,0,16000,Solidly Republican/Conservative,2014
DNC PAC,David Cicilline (D-RI),15000,15000,0,Solidly Democrat/Liberal,2014
Build America PAC,Gregory W. Meeks (D-NY),16000,16000,0,Solidly Democrat/Liberal,2014
Badger Fund,Tom Petri (R-Wis),15500,0,15500,Solidly Republican/Conservative,2014
Valley PAC,Collin C. Peterson (D-Minn),15500,15500,0,Solidly Democrat/Liberal,2014
Renewing the American Dream PAC,Tim Walz (D-Minn),15500,15500,0,Solidly Democrat/Liberal,2014
Virginia Leadership PAC,Jim Moran (D-VA),15160,15160,0,Solidly Democrat/Liberal,2014
13th Colony Leadership Cmte,ex-Rep. Jack Kingston (R-Ga),15000,0,15000,Solidly Republican/Conservative,2014
NORM PAC,ex-Rep. Norm Dicks (D-Wash),15000,15000,0,Solidly Democrat/Liberal,2014
Secure PAC,Bennie G. Thompson (D-Miss),15000,15000,0,Solidly Democrat/Liberal,2014
Partnership for America,Frank A. LoBiondo (R-NJ),15000,0,15000,Solidly Republican/Conservative,2014
Cool PAC,Daniel Webster (R-Fla),15000,0,15000,Solidly Republican/Conservative,2014
PITTSPAC,Joe Pitts (R-Pa),14900,0,14900,Solidly Republican/Conservative,2014
First Team PAC,Tom Rooney (R-Fla),14500,0,14500,Solidly Republican/Conservative,2014
Leadership Responsibility & Action PAC,Lucille Roybal-Allard (D-Calif),14000,14000,0,Solidly Democrat/Liberal,2014
Guts PAC,Alan Grayson (D-Fla),13900,13900,0,Solidly Democrat/Liberal,2014
Razor PAC,Steve Womack (R-Ark),13600,0,13600,Solidly Republican/Conservative,2014
Make It Work,Angus King (I-Maine),13600,11600,2000,Solidly Democrat/Liberal,2014
Growth & Prosperity PAC,Spencer Bachus (R-Ala),13600,0,13600,Solidly Republican/Conservative,2014
Texas Freedom Fund,Joe Barton (R-Texas),13500,0,13500,Solidly Republican/Conservative,2014
Patriot PAC (Palazzo),Steven Palazzo (R-Miss),13500,0,13500,Solidly Republican/Conservative,2014
Supporting House Problem Solvers,Scott Peters (D-Calif),13400,13400,0,Solidly Democrat/Liberal,2014
Fightin' Ninth PAC,Morgan Griffith (R-VA),13300,0,13300,Solidly Republican/Conservative,2014
Better Leadership - Better America,Scott Rigell (R-VA),13200,0,13200,Solidly Republican/Conservative,2014
Concerned Americans for Freedom & Opportunity,Adrian Smith (R-Neb),13000,0,13000,Solidly Republican/Conservative,2014
Love PAC,Mayor Mia Love (R-Saratoga Springs),13000,0,13000,Solidly Republican/Conservative,2014
AnniePAC,Ann McLane Kuster (D-NH),13000,13000,0,Solidly Democrat/Liberal,2014
American Security PAC,Mike D. Rogers (R-Ala),13000,0,13000,Solidly Republican/Conservative,2014
CANDICE-PAC,Candice S. Miller (R-Mich),12582,0,12582,Solidly Republican/Conservative,2014
CARTER PAC,John Carter (R-Texas),12576,0,12576,Solidly Republican/Conservative,2014
Vote to Elect Republicans Now PAC,Vernon Buchanan (R-Fla),12500,0,12500,Solidly Republican/Conservative,2014
SAC PAC,Doris O Matsui (D-Calif),12500,12500,0,Solidly Democrat/Liberal,2014
FAIRPAC,ex-Rep. John Linder (R-GA),12500,0,12500,Solidly Republican/Conservative,2014
BudgetHawks.com,Jason Chaffetz (R-Utah),12500,0,12500,Solidly Republican/Conservative,2014
GOJO PAC,ex-Rep. Jo Ann Emerson (R-Mo),12311,0,12311,Solidly Republican/Conservative,2014
Mass PAC,Michael E Capuano (D-Mass),12000,12000,0,Solidly Democrat/Liberal,2014
House Majority Fund,John Lewis (D-Ga),12000,12000,0,Solidly Democrat/Liberal,2014
Everybody Counts Everybody Matters PAC,Keith Ellison (D-Minn),12000,12000,0,Solidly Democrat/Liberal,2014
American Freedom PAC,Tim Huelskamp (R-Kan),12000,0,12000,Solidly Republican/Conservative,2014
New Voice PAC,Joyce Beatty (D-Ohio),12000,12000,0,Solidly Democrat/Liberal,2014
Lone Star Victory PAC,Pete Gallego (D-Texas),11600,11600,0,Solidly Democrat/Liberal,2014
Spending Cuts Over Total Taxation PAC,ex-Sen. Scott Brown (R-Mass),11500,0,11500,Solidly Republican/Conservative,2014
CherPAC,Cheri Bustos (D-Ill),11100,11100,0,Solidly Democrat/Liberal,2014
Brighter Futures PAC,Blake Farenthold (R-Tex),11000,0,11000,Solidly Republican/Conservative,2014
Speak Up America PAC,Joe Wilson (R-SC),11000,0,11000,Solidly Republican/Conservative,2014
Committee for a Democratic Future,Rosa L DeLauro (D-Conn),11000,11000,0,Solidly Democrat/Liberal,2014
Jobs Unite Labor & Industry in America,Julia Brownley (D-Calif),10800,10800,0,Solidly Democrat/Liberal,2014
Rebuild America PAC,Ted Yoho (R-Fla),10710,0,10710,Solidly Republican/Conservative,2014
Carolyn's PAC,Carolyn B. Maloney (D-NY),10500,10500,0,Solidly Democrat/Liberal,2014
Great American Fund,ex-Rep. Dan Boren (D-Okla),10500,4000,6500,Leans Republican/Conservative,2014
FROG Jump PAC,Steve Fincher (R-Tenn),10300,0,10300,Solidly Republican/Conservative,2014
Progressive Americans for Democracy,Peter DeFazio (D-Ore),10114,10114,0,Solidly Democrat/Liberal,2014
Motivating Energetic Leadership PAC,ex-Rep. Melvin L. Watt (D-NC),10000,10000,0,Solidly Democrat/Liberal,2014
Prairieland PAC,Michael O. Johanns (R-Neb),10000,0,10000,Solidly Republican/Conservative,2014
Victory PAC,ex-Rep. C. W. Bill Young (R-Fla),10000,0,10000,Solidly Republican/Conservative,2014
National Leadership PAC,Charles B. Rangel (D-NY),10000,10000,0,Solidly Democrat/Liberal,2014
Road to Victory PAC,John J Duncan Jr (R-Tenn),10000,0,10000,Solidly Republican/Conservative,2014
Takin Back America,ex-Rep. Todd Akin (R-Mo),10000,0,10000,Solidly Republican/Conservative,2014
Vitoria PAC,David Valadao (R-Calif),10000,0,10000,Solidly Republican/Conservative,2014
Making a Sensible Shift in Elections,Thomas Massie (R-Ky),9800,0,9800,Solidly Republican/Conservative,2014
Liberty Fund,Jaime Herrera Beutler (R-Wash),9700,0,9700,Solidly Republican/Conservative,2014
Individuals Dedicated to Ethics & Science,Diana DeGette (D-Colo),9657,9657,0,Solidly Democrat/Liberal,2014
Rangers Lead the Way,Tom Cotton (R-Ark),9600,0,9600,Solidly Republican/Conservative,2014
"Jobs, Opportunity & New Ideas PAC",State Sen. Joni Ernst (R-Iowa),9600,0,9600,Solidly Republican/Conservative,2014
Hawaii PAC,Brian Schatz (D-Hawaii),9500,9500,0,Solidly Democrat/Liberal,2014
National Org to Retain the Majority,ex-Rep. Norm Dicks (D-Wash),9500,9500,0,Solidly Democrat/Liberal,2014
Florida Delivers Leadership PAC,Corrine Brown (D-Fla),9000,9000,0,Solidly Democrat/Liberal,2014
Brave PAC,David Scott (D-Ga),8800,8800,0,Solidly Democrat/Liberal,2014
Make Opportunity PAC,Mo Brooks (R-Ala),8500,0,8500,Solidly Republican/Conservative,2014
Reaching for a Brighter America PAC,Robert B. Aderholt (R-Ala),8500,0,8500,Solidly Republican/Conservative,2014
Penguin PAC,Tim Ryan (D-Ohio),8250,8250,0,Solidly Democrat/Liberal,2014
Livable Communities PAC,Raul M Grijalva (D-Ariz),7000,7000,0,Solidly Democrat/Liberal,2014
I-PAC,David Loebsack (D-Iowa),8000,8000,0,Solidly Democrat/Liberal,2014
Americans for Republican Leadership,Leonard Lance (R-NJ),8000,0,8000,Solidly Republican/Conservative,2014
Sheriff PAC,Dave Reichert (R-Wash),8000,0,8000,Solidly Republican/Conservative,2014
America's First PAC,Rob Wittman (R-VA),8000,0,8000,Solidly Republican/Conservative,2014
Toward Tomorrow PAC,Joaquin Castro (D-Texas),8000,8000,0,Solidly Democrat/Liberal,2014
At the Table!,Grace Meng (D-NY),8000,8000,0,Solidly Democrat/Liberal,2014
Belief In Life & Liberty,Bill Johnson (R-Ohio),8000,0,8000,Solidly Republican/Conservative,2014
Mike PAC,ex-Rep. Mike Ferguson (R-NJ),7600,0,7600,Solidly Republican/Conservative,2014
Common Sense Common Solutions,Kay Granger (R-Texas),7500,0,7500,Solidly Republican/Conservative,2014
Leadership for American Opportunity,Chaka Fattah (D-Pa),7500,7500,0,Solidly Democrat/Liberal,2014
Conservative Principles PAC,Steven A. King (R-Iowa),7500,0,7500,Solidly Republican/Conservative,2014
Matt Dababneh for Assembly 2014,Assemblyman Matt Dababneh (D-Calif),7500,7500,0,Solidly Democrat/Liberal,2014
Together for Our Majority,ex-Rep. Tom Reynolds (R-NY),7250,2000,5250,Leans Republican/Conservative,2014
DOC PAC,Phil Gingrey (R-Ga),7000,0,7000,Solidly Republican/Conservative,2014
Prosper New York PAC,Richard Hanna (R-NY),7000,0,7000,Solidly Republican/Conservative,2014
Tar Heel PAC,Mike McIntyre (D-NC),7000,7000,0,Solidly Democrat/Liberal,2014
Keep Our Mission PAC,ex-Rep. Dennis Hastert (R-Ill),6800,0,6800,Solidly Republican/Conservative,2014
Giving Us Security PAC,Gus Bilirakis (R-Fla),6600,0,6600,Solidly Republican/Conservative,2014
American Innovation PAC,Ami Bera (D-Calif),6500,6500,0,Solidly Democrat/Liberal,2014
Leaders Only Unite PAC,Lou Barletta (R-Pa),6000,0,6000,Solidly Republican/Conservative,2014
Making Americans Count PAC,Matt Cartwright (D-Pa),6000,6000,0,Solidly Democrat/Liberal,2014
Secure America's Majority PAC,Sam Johnson (R-Texas),6000,0,6000,Solidly Republican/Conservative,2014
America Forward PAC,John Conyers Jr (D-Mich),6000,6000,0,Solidly Democrat/Liberal,2014
American Dream PAC,ex-Rep. Henry Bonilla (R-Texas),5500,5000,500,Solidly Democrat/Liberal,2014
America First PAC (Harrington),Karen Harrington (R-FL),5500,0,5500,Solidly Republican/Conservative,2014
Jimmy Field Campaign,Public Service Commissioner Jimmy Field (R-La),5500,0,5500,Solidly Republican/Conservative,2014
VICKY PAC,Vicky Hartzler (R-Mo),5500,0,5500,Solidly Republican/Conservative,2014
Forging the Future Fund,ex-Rep. Donald M. Payne (D-NJ),5250,5250,0,Solidly Democrat/Liberal,2014
New Energy PAC,Eric Swalwell (D-Calif),5100,5100,0,Solidly Democrat/Liberal,2014
Good Friends PAC,Suzanne Bonamici (D-Ore),5000,5000,0,Solidly Democrat/Liberal,2014
Taking an Independent Perspective Together Our Ntn,Scott Tipton (R-Colo),5000,0,5000,Solidly Republican/Conservative,2014
Immigration Reform Fund,Luis V Gutierrez (D-Ill),5000,5000,0,Solidly Democrat/Liberal,2014
Bill PAC (Flores),Bill Flores (R-Texas),5000,0,5000,Solidly Republican/Conservative,2014
Campaign for Our Country,ex-Sen. John Kerry (D-Mass),5000,5000,0,Solidly Democrat/Liberal,2014
Truedem Leadership Fund,Marcy Kaptur (D-Ohio),5000,5000,0,Solidly Democrat/Liberal,2014
Pono PAC,ex-Sen. Daniel K. Akaka (D-Hawaii),4875,4875,0,Solidly Democrat/Liberal,2014
MISSION PAC,Lois Capps (D-Calif),4500,4500,0,Solidly Democrat/Liberal,2014
We the People PAC,Allyson Schwartz (D-Pa),4500,4500,0,Solidly Democrat/Liberal,2014
Hudson Valley PAC (Maloney),Sean Patrick Maloney (D-NY),4500,4500,0,Solidly Democrat/Liberal,2014
Maintaining All Republicans in Office,Mario Diaz-Balart (R-Fla),4500,0,4500,Solidly Republican/Conservative,2014
Education & Opportunity Fund,ex-Rep. David Wu (D-Ore),4250,4250,0,Solidly Democrat/Liberal,2014
Oregon Smith Fund,ex-Rep. Bob Smith (R-Ore),4050,0,4050,Solidly Republican/Conservative,2014
Good Government for America,ex-Sen. George Allen (R-Va),4000,0,4000,Solidly Republican/Conservative,2014
Advance The Majority PAC,Jeff Miller (R-Fla),4000,0,4000,Solidly Republican/Conservative,2014
Louis D Greenwald for Assembly,Assemblyman Louis Greenwald (D-NJ),4000,4000,0,Solidly Democrat/Liberal,2014
Deeds Not Words PAC,ex-State Sen. Steven Russell (R-Okla),4000,0,4000,Solidly Republican/Conservative,2014
Athena PAC,Kathy Castor (D-Fla),4000,4000,0,Solidly Democrat/Liberal,2014
Diamond PAC,Tim Griffin (R-Ark),4000,0,4000,Solidly Republican/Conservative,2014
Keystone PAC,Jim Gerlach (R-Pa),3863,0,3863,Solidly Republican/Conservative,2014
Accountability PAC,Bill Posey (R-Fla),3600,0,3600,Solidly Republican/Conservative,2014
Louise's PAC,Louise M Slaughter (D-NY),3500,3500,0,Solidly Democrat/Liberal,2014
Building Our Base - Bob PAC,Bob Gibbs (R-Ohio),3500,0,3500,Solidly Republican/Conservative,2014
Mac PAC,James P McGovern (D-Mass),3500,3000,500,Solidly Democrat/Liberal,2014
Constitutional Conservatives Fund,Mike Lee (R-Utah),3482,0,3482,Solidly Republican/Conservative,2014
Mill to the Hill PAC,Mike Michaud (D-Maine),3250,3250,0,Solidly Democrat/Liberal,2014
Mary's PAC,ex-Rep. Mary Bono Mack (R-Calif),3015,0,3015,Solidly Republican/Conservative,2014
Leadership in the New Century,ex-Sen. Blanche Lincoln (D-Ark),3000,3000,0,Solidly Democrat/Liberal,2014
Daniel Webster PAC,ex-Sen. John E Sununu (R-NH),3000,0,3000,Solidly Republican/Conservative,2014
All America PAC,ex-Sen. Evan Bayh (D-Ind),3000,3000,0,Solidly Democrat/Liberal,2014
Lead Encourage Elect PAC,Mike Lee (R-Utah),3000,0,3000,Solidly Republican/Conservative,2014
Continuing America's Strength & Security,Bill Cassidy (R-La),3000,0,3000,Solidly Republican/Conservative,2014
America Now,Andre Carson (D-Ind),3000,3000,0,Solidly Democrat/Liberal,2014
Monadnock PAC,ex-Rep. Charles Bass (R-NH),3000,0,3000,Solidly Republican/Conservative,2014
Middle Ground PAC,ex-Rep. Timothy Johnson (R-Ill),2900,1500,1400,On the fence,2014
Aloha PAC,Gov. Neil Abercrombie (D-Hawaii),2600,2600,0,Solidly Democrat/Liberal,2014
Roll On Columbia,Doc Hastings (R-Wash),2600,0,2600,Solidly Republican/Conservative,2014
Victory by Investing Building & Empowering PAC,Tony Cardenas (D-Calif),2600,2600,0,Solidly Democrat/Liberal,2014
Freedom PAC (Hice),Jody Hice (R-Ga),2500,0,2500,Solidly Republican/Conservative,2014
California Aggressive Leadership PAC,ex-Rep. Joe Baca (D-Calif),2342,2342,0,Solidly Democrat/Liberal,2014
Progress PAC,Nydia M. Velazquez (D-NY),2000,2000,0,Solidly Democrat/Liberal,2014
Cactus PAC,Ed Pastor (D-Ariz),2000,2000,0,Solidly Democrat/Liberal,2014
Independent Action,Tom Harkin (D-Iowa),2000,2000,0,Solidly Democrat/Liberal,2014
MACK PAC,ex-Rep. Connie Mack (R-Fla),2000,0,2000,Solidly Republican/Conservative,2014
KPAC,ex-Sen. Kay Bailey Hutchison (R-Texas),2000,0,2000,Solidly Republican/Conservative,2014
Big Sky Freedom PAC,ex-Sen. Conrad Burns (R-Mont),2000,0,2000,Solidly Republican/Conservative,2014
OCPAC,John Campbell (R-Calif),2000,0,2000,Solidly Republican/Conservative,2014
Arch Leadership PAC,ex-Rep. Russ Carnahan (D-Mo),2000,1000,1000,On the fence,2014
New South Leadership PAC,G K Butterfield (D-NC),2000,2000,0,Solidly Democrat/Liberal,2014
Taxpayers Incensed By Government Excess,Dennis Ross (R-Fla),2000,0,2000,Solidly Republican/Conservative,2014
Building Infrastructure Harnessing Our Priorities,Timothy H. Bishop (D-NY),2000,2000,0,Solidly Democrat/Liberal,2014
Citizens Strengthening Our Majority in the House,Chris Smith (R-NJ),2000,0,2000,Solidly Republican/Conservative,2014
Rocket PAC,Rush Holt (D-NJ),2000,2000,0,Solidly Democrat/Liberal,2014
North Carolina Leadership Fund,Mark R. Meadows (R-NC),2000,0,2000,Solidly Republican/Conservative,2014
G PAC,Mayor Greg Fischer (D-Louisville),2000,2000,0,Solidly Democrat/Liberal,2014
Harvest PAC,ex-Rep. Allen Boyd (D-Fla),1750,1750,0,Solidly Democrat/Liberal,2014
Justice & Action/Commonwealth/Kentucky,Attorney General Jack Conway (D-KY),1625,1625,0,Solidly Democrat/Liberal,2014
Doing Our Utmost For God Liberty & Security,Douglas L. Lamborn (R-Colo),1500,0,1500,Solidly Republican/Conservative,2014
For Our Republic's Traditions Fund,Jeff Fortenberry (R-Neb),1500,0,1500,Solidly Republican/Conservative,2014
Kucinich Action PAC,ex-Rep. Dennis Kucinich (D-Ohio),0,0,0,On the fence,2014
American Sovereignty PAC,Alan L Keyes (I),1250,0,1250,Solidly Republican/Conservative,2014
ANSWER PAC,ex-Rep. John Hall (D-NY),1250,1250,0,Solidly Democrat/Liberal,2014
BOSPAC,ex-Rep. Leonard L Boswell (D-Iowa),1164,1164,0,Solidly Democrat/Liberal,2014
Serving America's Citizens PAC,ex-Rep. Dan Lungren (R-Calif),1109,0,1109,Solidly Republican/Conservative,2014
Leadership Empowerment & Development PAC,ex-Rep. Charlie A. Gonzalez (D-Texas),1000,1000,0,Solidly Democrat/Liberal,2014
Millenium Leadership PAC,Alcee L Hastings (D-Fla),1000,1000,0,Solidly Democrat/Liberal,2014
People Helping Illinois Lead PAC,ex-Rep. Phil Hare (D-Ill),1000,1000,0,Solidly Democrat/Liberal,2014
Pioneer PAC (Rob Bishop),Rob Bishop (R-Utah),1000,0,1000,Solidly Republican/Conservative,2014
Tidewater PAC,ex-Rep. Glenn Nye (D-Va),1000,1000,0,Solidly Democrat/Liberal,2014
TEX-USA Fund,ex-Rep. Chet Edwards (D-Texas),1000,1000,0,Solidly Democrat/Liberal,2014
RED PAC,ex-Rep. Adam H Putnam (R-Fla),1000,0,1000,Solidly Republican/Conservative,2014
Moderate Victory Fund,ex-Rep. Dennis Cardoza (D-Calif),1000,0,1000,Solidly Republican/Conservative,2014
Role Model Leadership PAC,Frederica Wilson (D-Fla),1000,1000,0,Solidly Democrat/Liberal,2014
Paragraph Two PAC,Luke Messer (R-Ind),1000,0,1000,Solidly Republican/Conservative,2014
American Leadership Now,Pete King (R-NY),1000,0,1000,Solidly Republican/Conservative,2014
Restoring Our American Republic,ex-Rep. J. D. Hayworth (R-Ariz),1000,0,1000,Solidly Republican/Conservative,2014
Leading Us In Success PAC,ex-Del. Luis Fortuno (R-PR),997,0,997,Solidly Republican/Conservative,2014
Solutions PAC,Dan Maffei (D-NY),500,500,0,Solidly Democrat/Liberal,2014
Big Tent PAC,ex-Sen. Arlen Specter (D-Pa),-1000,0,-1000,Solidly Republican/Conservative,2014
Committee for Southwest Virginia,ex-Rep. Rick Boucher (D-Va),-1500,-1500,0,Solidly Democrat/Liberal,2014
Majority In Congress PAC,John L Mica (R-Fla),-2000,0,-2000,Solidly Republican/Conservative,2014
