pac_name,affiliate,total,dem,repub,lean,year
Voice for Freedom,Tom Price (R-Ga),350500,0,350500,Solidly Republican/Conservative,2016
Impact (Schumer),Charles E. Schumer (D-NY),345500,345500,0,Solidly Democrat/Liberal,2016
Midwest Values PAC,Al Franken (D-Minn),339500,339500,0,Solidly Democrat/Liberal,2016
Rely on Your Beliefs,Roy Blunt (R-Mo),322500,0,322500,Solidly Republican/Conservative,2016
Democrats Win Seats PAC,Debbie Wasserman Schultz (D-Fla),316500,316500,0,Solidly Democrat/Liberal,2016
Promoting Our Republican Team PAC,Rob Portman (R-Ohio),315900,0,315900,Solidly Republican/Conservative,2016
COLE PAC,Tom Cole (R-Okla),307500,0,307500,Solidly Republican/Conservative,2016
John S Fund,John M. Shimkus (R-Ill),307000,0,307000,Solidly Republican/Conservative,2016
America Works PAC,Sherrod Brown (D-Ohio),306500,306500,0,Solidly Democrat/Liberal,2016
Great Lakes PAC,Debbie Stabenow (D-Mich),305000,305000,0,Solidly Democrat/Liberal,2016
Turquoise PAC,Ben R. Lujan (D-NM),291780,291780,0,Solidly Democrat/Liberal,2016
Project West PAC,Cory Gardner (R-Colo),290826,0,290826,Solidly Republican/Conservative,2016
Shore PAC,Frank Pallone Jr (D-NJ),283000,283000,0,Solidly Democrat/Liberal,2016
House Conservatives Fund,Roger Williams (R-Texas),274000,0,274000,Solidly Republican/Conservative,2016
House Freedom Fund,Mark R. Meadows (R-NC),272350,0,272350,Solidly Republican/Conservative,2016
Kelly PAC,Kelly Ayotte (R-NH),265200,2700,262500,Solidly Republican/Conservative,2016
Citizens for Prosperity in America Today,Pat Toomey (R-Pa),263126,0,263126,Solidly Republican/Conservative,2016
TRUST PAC,Fred Upton (R-Mich),263000,0,263000,Solidly Republican/Conservative,2016
Democrats Reshaping America,Linda Sanchez (D-Calif),259000,259000,0,Solidly Democrat/Liberal,2016
New PAC,Devin Nunes (R-Calif),258000,0,258000,Solidly Republican/Conservative,2016
OrrinPAC,Orrin G. Hatch (R-Utah),255000,0,255000,Solidly Republican/Conservative,2016
ROSKAM PAC,Peter Roskam (R-Ill),254500,0,254500,Solidly Republican/Conservative,2016
Jobs & Innovation Matter PAC,Jim Himes (D-Conn),245700,245700,0,Solidly Democrat/Liberal,2016
Prairie PAC,Dick Durbin (D-Ill),237500,237500,0,Solidly Democrat/Liberal,2016
Full House PAC,Joe Heck (R-Nev),240800,0,240800,Solidly Republican/Conservative,2016
Dakota Prairie PAC,Heidi Heitkamp (D-ND),239000,239000,0,Solidly Democrat/Liberal,2016
Right To Rise PAC,ex-Gov. Jeb Bush (R-Fla),238400,0,238400,Solidly Republican/Conservative,2016
Invest in a Strong & Secure America,Darrell Issa (R-Calif),234000,0,234000,Solidly Republican/Conservative,2016
Committee for a Livable Future,Earl Blumenauer (D-Ore),233850,233850,0,Solidly Democrat/Liberal,2016
Blue Hen PAC,Chris Coons (D-Del),229500,229500,0,Solidly Democrat/Liberal,2016
Fund for a Conservative Future,James M. Inhofe (R-Okla),230000,0,230000,Solidly Republican/Conservative,2016
Rock City PAC,Bob Corker (R-Tenn),225000,0,225000,Solidly Republican/Conservative,2016
PAC for a Level Playing Field,Elizabeth Warren (D-Mass),225000,225000,0,Solidly Democrat/Liberal,2016
Country First PAC,John McCain (R-Ariz),222500,0,222500,Solidly Republican/Conservative,2016
Dirigo PAC,Susan Collins (R-Maine),221500,0,221500,Solidly Republican/Conservative,2016
CONA PAC,Mike Conaway (R-Texas),217000,0,217000,Solidly Republican/Conservative,2016
Jeff PAC,Jeff Denham (R-Calif),216941,0,216941,Solidly Republican/Conservative,2016
Nutmeg PAC,Richard Blumenthal (D-Conn),216000,216000,0,Solidly Democrat/Liberal,2016
Common Ground PAC,Tim Kaine (D-Va),215200,215200,0,Solidly Democrat/Liberal,2016
HellerHighWater PAC,Dean Heller (R-Nev),212000,0,212000,Solidly Republican/Conservative,2016
21st Century Majority Fund,Johnny Isakson (R-GA),210500,0,210500,Solidly Republican/Conservative,2016
Strategy PAC,Ron Johnson (R-Wis),210000,0,210000,Solidly Republican/Conservative,2016
Common Values PAC,John A. Barrasso (R-Wyo),208500,0,208500,Solidly Republican/Conservative,2016
Nebraska Sandhills PAC,Deb Fischer (R-Neb),205000,0,205000,Solidly Republican/Conservative,2016
Keystone America PAC,Bob Casey (D-Pa),203500,203500,0,Solidly Democrat/Liberal,2016
Searchlight Leadership Fund,Harry Reid (D-Nev),201500,201500,0,Solidly Democrat/Liberal,2016
Help America's Leaders,Hal Rogers (R-Ky),201000,0,201000,Solidly Republican/Conservative,2016
Lobo PAC,Martin Heinrich (D-NM),201000,201000,0,Solidly Democrat/Liberal,2016
Fearless PAC,Jared Polis (D-Colo),199750,199750,0,Solidly Democrat/Liberal,2016
Treasure State PAC,Jon Tester (D-Mont),199000,199000,0,Solidly Democrat/Liberal,2016
Forward Together PAC,Mark Warner (D-Va),197500,197500,0,Solidly Democrat/Liberal,2016
Freedom Fund,Mike Crapo (R-Idaho),196000,0,196000,Solidly Republican/Conservative,2016
Hoosiers First PAC,Joe Donnelly (D-Ind),194000,192000,2000,Solidly Democrat/Liberal,2016
Hawkeye PAC,Chuck Grassley (R-Iowa),193000,0,193000,Solidly Republican/Conservative,2016
Denali Leadership PAC,Lisa Murkowski (R-Alaska),191788,0,191788,Solidly Republican/Conservative,2016
Victory Now PAC,Chris Van Hollen (D-Md),191500,191500,0,Solidly Democrat/Liberal,2016
GOALPAC,Sander Levin (D-Mich),191000,191000,0,Solidly Democrat/Liberal,2016
Motor City PAC,Gary Peters (D-Mich),191000,191000,0,Solidly Democrat/Liberal,2016
ICE PAC,Erik Paulsen (R-Minn),190300,0,190300,Solidly Republican/Conservative,2016
Lank PAC,James Lankford (R-Okla),190000,0,190000,Solidly Republican/Conservative,2016
Heartland Values PAC,John Thune (R-SD),190000,0,190000,Solidly Republican/Conservative,2016
Purpose PAC,Cory Booker (D-NJ),188500,188500,0,Solidly Democrat/Liberal,2016
Follow the North Star Fund,Amy Klobuchar (D-Minn),187500,187500,0,Solidly Democrat/Liberal,2016
Defend America PAC,Richard C. Shelby (R-Ala),185000,0,185000,Solidly Republican/Conservative,2016
Peter Norbeck Leadership PAC,Mike Rounds (R-SD),183500,0,183500,Solidly Republican/Conservative,2016
Empire PAC,Kirsten Gillibrand (D-NY),180000,180000,0,Solidly Democrat/Liberal,2016
Tenn PAC,Lamar Alexander (R-Tenn),177500,0,177500,Solidly Republican/Conservative,2016
Oceans PAC,Sheldon Whitehouse (D-RI),176450,176450,0,Solidly Democrat/Liberal,2016
Narragansett Bay PAC,Jack Reed (D-RI),176000,176000,0,Solidly Democrat/Liberal,2016
M-PAC,Patty Murray (D-Wash),176000,176000,0,Solidly Democrat/Liberal,2016
Responsibility & Freedom Work PAC,Roger Wicker (R-Miss),175500,0,175500,Solidly Republican/Conservative,2016
Senate Victory Fund,Thad Cochran (R-Miss),175000,0,175000,Solidly Republican/Conservative,2016
Common Sense Colorado,Michael F. Bennet (D-Colo),172000,172000,0,Solidly Democrat/Liberal,2016
Wild & Wonderful PAC,Shelley Moore Capito (R-WVa),171500,0,171500,Solidly Republican/Conservative,2016
Free State PAC,Jerry Moran (R-Kan),170500,0,170500,Solidly Republican/Conservative,2016
Bill PAC (Shuster),Bill Shuster (R-Pa),166600,750,165850,Solidly Republican/Conservative,2016
Making Investments Majority Insured PAC,Mimi Walters (R-Calif),166200,0,166200,Solidly Republican/Conservative,2016
Arkansas for Leadership,John Boozman (R-Ark),165334,0,165334,Solidly Republican/Conservative,2016
Tomorrow Is Meaningful,Tim Scott (R-SC),164500,0,164500,Solidly Republican/Conservative,2016
"Jobs, Opportunity & New Ideas PAC",Joni Ernst (R-Iowa),163999,0,163999,Solidly Republican/Conservative,2016
Jump Into Action For Conservatives To Keep Ideas,Jackie Walorski (R-Ind),163800,0,163800,Solidly Republican/Conservative,2016
Synergy PAC,John B. Larson (D-Conn),162309,157309,5000,Solidly Democrat/Liberal,2016
Lincoln PAC,Mark Kirk (R-Ill),161000,0,161000,Solidly Republican/Conservative,2016
Lone Star Leadership PAC,Michael Burgess (R-Texas),160000,0,160000,Solidly Republican/Conservative,2016
Making Business Excel PAC,Mike Enzi (R-Wyo),160000,0,160000,Solidly Republican/Conservative,2016
First State PAC,Tom Carper (D-Del),160000,160000,0,Solidly Democrat/Liberal,2016
Opportunity & Renewal PAC,Jeff Merkley (D-Ore),159500,159500,0,Solidly Democrat/Liberal,2016
Holding Onto Oregon's Priorities,Ron Wyden (D-Ore),157500,157500,0,Solidly Democrat/Liberal,2016
Stand Tall America PAC,Mac Thornberry (R-Texas),155142,0,155142,Solidly Republican/Conservative,2016
Alamo PAC,John Cornyn (R-Texas),155000,0,155000,Solidly Republican/Conservative,2016
PETE PAC,Pete Sessions (R-Texas),153791,0,153791,Solidly Republican/Conservative,2016
People's Voice PAC,Tammy Baldwin (D-Wis),150000,150000,0,Solidly Democrat/Liberal,2016
Senate Majority Fund,ex-Sen. Jon L. Kyl (R-Ariz),148800,0,148800,Solidly Republican/Conservative,2016
Badger PAC,Ron Kind (D-Wis),147500,147500,0,Solidly Democrat/Liberal,2016
Green Mountain PAC,Patrick Leahy (D-Vt),147500,147500,0,Solidly Democrat/Liberal,2016
Road to Freedom PAC,Ed Royce (R-Calif),145500,0,145500,Solidly Republican/Conservative,2016
Liberty & Prosperity PAC,Rodney Frelinghuysen (R-NJ),145200,0,145200,Solidly Republican/Conservative,2016
Building Leadership & Inspiring New Enterprise,Blaine Luetkemeyer (R-Mo),144500,0,144500,Solidly Republican/Conservative,2016
Missourians for Accountability & Change,Claire McCaskill (D-Mo),143500,143500,0,Solidly Democrat/Liberal,2016
Reclaim America PAC,Marco Rubio (R-Fla),140000,0,140000,Solidly Republican/Conservative,2016
Continuing America's Strength & Security,Bill Cassidy (R-La),139632,0,139632,Solidly Republican/Conservative,2016
Moving America Forward,Bill Nelson (D-Fla),136500,136500,0,Solidly Democrat/Liberal,2016
Rod PAC,Rodney Davis (R-Ill),135500,1000,134500,Solidly Republican/Conservative,2016
Big Sky Opportunity PAC,Steven Daines (R-Mont),133700,0,133700,Solidly Republican/Conservative,2016
Progressive Choices PAC,Jan Schakowsky (D-Ill),133614,133614,0,Solidly Democrat/Liberal,2016
New York Jobs PAC,Steve Israel (D-NY),127938,127938,0,Solidly Democrat/Liberal,2016
Preserving America's Traditions,Pat Roberts (R-Kan),127500,0,127500,Solidly Republican/Conservative,2016
MURPHPAC,Christopher S Murphy (D-Conn),127000,127000,0,Solidly Democrat/Liberal,2016
Victory in November Election PAC,Mike Thompson (D-Calif),125970,125970,0,Solidly Democrat/Liberal,2016
Victory & Freedom PAC,Virginia Foxx (R-NC),124000,0,124000,Solidly Republican/Conservative,2016
True North PAC,Dan Sullivan (R-Alaska),122700,0,122700,Solidly Republican/Conservative,2016
Fund for America's Future,Lindsey Graham (R-SC),122000,0,122000,Solidly Republican/Conservative,2016
Southwest Leadership Fund,Tom Udall (D-NM),122000,122000,0,Solidly Democrat/Liberal,2016
What a Country! PAC,Carlos Curbelo (R-Fla),121600,1000,120600,Solidly Republican/Conservative,2016
Hawaii PAC,Brian Schatz (D-Hawaii),119300,119300,0,Solidly Democrat/Liberal,2016
Lead Encourage Elect PAC,Mike Lee (R-Utah),118000,0,118000,Solidly Republican/Conservative,2016
PAC for a Change,Barbara Boxer (D-Calif),117500,117500,0,Solidly Democrat/Liberal,2016
Committee for the Preservation of Capitalism,Charles W Boustany Jr (R-La),116670,0,116670,Solidly Republican/Conservative,2016
Common Sense Common Solutions,Kay Granger (R-Texas),116500,0,116500,Solidly Republican/Conservative,2016
A New Direction PAC,Jeanne Shaheen (D-NH),116500,116500,0,Solidly Democrat/Liberal,2016
Guardian Fund,Barry Loudermilk (R-Ga),110000,0,110000,Solidly Republican/Conservative,2016
LOIS PAC,Lois J Frankel (D-Fla),109710,109710,0,Solidly Democrat/Liberal,2016
Jet PAC,Adam Kinzinger (R-Ill),109216,0,109216,Solidly Republican/Conservative,2016
4MA Pac,Joe Kennedy III (D-Mass),107500,107500,0,Solidly Democrat/Liberal,2016
First In Freedom Pac,Richard Hudson (R-NC),105700,0,105700,Solidly Republican/Conservative,2016
Liberty Project,Randy Neugebauer (R-Texas),102500,0,102500,Solidly Republican/Conservative,2016
LEGPAC,Ben Cardin (D-Md),102500,102500,0,Solidly Democrat/Liberal,2016
Dakota PAC,John Hoeven (R-ND),100000,0,100000,Solidly Republican/Conservative,2016
Save America PAC,James E Risch (R-Idaho),100000,0,100000,Solidly Republican/Conservative,2016
Texas Republicans United PAC,Michael McCaul (R-Texas),100000,0,100000,Solidly Republican/Conservative,2016
YoPAC,Kevin Yoder (R-Kan),99500,0,99500,Solidly Republican/Conservative,2016
Ocean State PAC,Jim Langevin (D-RI),99000,99000,0,Solidly Democrat/Liberal,2016
Good Fund,Bob Goodlatte (R-VA),97852,0,97852,Solidly Republican/Conservative,2016
CherPAC,Cheri Bustos (D-Ill),96608,96608,0,Solidly Democrat/Liberal,2016
Bill PAC (Flores),Bill Flores (R-Texas),96500,0,96500,Solidly Republican/Conservative,2016
Tallatchee Creek Inc,Jeff Sessions (R-Ala),96500,0,96500,Solidly Republican/Conservative,2016
PEM PAC,Patrick E. Murphy (D-Fla),95400,95400,0,Solidly Democrat/Liberal,2016
Eureka PAC,Ken Calvert (R-Calif),94500,0,94500,Solidly Republican/Conservative,2016
Blue Majority PAC,Mark Pocan (D-Wis),94093,94093,0,Solidly Democrat/Liberal,2016
Fund for the Majority,Dianne Feinstein (D-Calif),92500,92500,0,Solidly Democrat/Liberal,2016
Supporting United States of America's Next Leaders,Susan Brooks (R-Ind),92336,0,92336,Solidly Republican/Conservative,2016
Fiscal Leadership & Knowing Economics,Jeff Flake (R-Ariz),91500,0,91500,Solidly Republican/Conservative,2016
Republican Majority Fund,Tom Cotton (R-Ark),91157,0,91157,Solidly Republican/Conservative,2016
Leadership Matters for America,Gov. Chris Christie (R-NJ),91000,0,91000,Solidly Republican/Conservative,2016
Patriots Leading a Majority,Patrick Meehan (R-Pa),90500,0,90500,Solidly Republican/Conservative,2016
Freedom & Security PAC,John Kline (R-Minn),89720,0,89720,Solidly Republican/Conservative,2016
Conservative Promises PAC,Gary Palmer (R-Ala),88200,0,88200,Solidly Republican/Conservative,2016
Mainstream PAC,Zoe Lofgren (D-Calif),87500,87500,0,Solidly Democrat/Liberal,2016
DIANE PAC,Diane Black (R-Tenn),86000,0,86000,Solidly Republican/Conservative,2016
Eagle PAC,Bob Dold (R-Ill),85099,0,85099,Solidly Republican/Conservative,2016
Defense Economic Renewal Education & Knowledge PAC,Derek Kilmer (D-Wash),82100,82100,0,Solidly Democrat/Liberal,2016
Article 1 PAC,John A. Yarmuth (D-Ky),82500,82500,0,Solidly Democrat/Liberal,2016
Together Holding Our Majority PAC,Thom Tillis (R-NC),80000,0,80000,Solidly Republican/Conservative,2016
Gene PAC,Gene Green (D-Texas),78500,78500,0,Solidly Democrat/Liberal,2016
HECK PAC,Dennis Heck (D-Wash),78400,78400,0,Solidly Democrat/Liberal,2016
Oorah! PAC,Todd Young (R-Ind),78004,0,78004,Solidly Republican/Conservative,2016
EDPAC,Edwin G Perlmutter (D-Colo),78000,78000,0,Solidly Democrat/Liberal,2016
SarahPAC,ex-Gov. Sarah Palin (R-Alaska),77500,0,77500,Solidly Republican/Conservative,2016
Lead Your Nation Now PAC,Lynn Jenkins (R-Kan),77500,0,77500,Solidly Republican/Conservative,2016
Michigan's Future PAC,Dan Kildee (D-Mich),76000,76000,0,Solidly Democrat/Liberal,2016
Sensible American Solutions Supporting Everyone,Ben Sasse (R-Neb),75700,0,75700,Solidly Republican/Conservative,2016
Clean PAC,Jared Huffman (D-Calif),75609,75609,0,Solidly Democrat/Liberal,2016
IRL PAC,Ileana Ros-Lehtinen (R-Fla),75500,0,75500,Solidly Republican/Conservative,2016
The US Campaign Fund,John Sarbanes (D-Md),74919,74919,0,Solidly Democrat/Liberal,2016
Building America's Republican Representation,Andy Barr (R-Ky),73500,0,73500,Solidly Republican/Conservative,2016
Serve America PAC,Seth Moulton (D-Mass),73075,73075,0,Solidly Democrat/Liberal,2016
American Security PAC,Mike D. Rogers (R-Ala),72000,0,72000,Solidly Republican/Conservative,2016
Excelsior PAC,Tom Reed (R-NY),71606,0,71606,Solidly Republican/Conservative,2016
Ann PAC,Ann L. Wagner (R-Mo),71000,0,71000,Solidly Republican/Conservative,2016
BackPAC,Don Beyer (D-Va),69900,69900,0,Solidly Democrat/Liberal,2016
New Mexico Works PAC,Michelle Lujan Grisham (D-NM),69500,69500,0,Solidly Democrat/Liberal,2016
One Georgia PAC,David Perdue (R-Ga),68700,0,68700,Solidly Republican/Conservative,2016
Re-Light America PAC,Keith J Rothfus (R-Pa),67500,0,67500,Solidly Republican/Conservative,2016
Middle Class America PAC,Daniel Lipinski (D-Ill),67500,62500,5000,Solidly Democrat/Liberal,2016
Three Rivers PAC,Kurt Schrader (D-Ore),67500,67500,0,Solidly Democrat/Liberal,2016
Lee PAC,Lee Zeldin (R-NY),66900,0,66900,Solidly Republican/Conservative,2016
LLEGO-PAC,Ruben Gallego (D-Ariz),66500,66500,0,Solidly Democrat/Liberal,2016
Committee for Leadership & Progress,Nita M. Lowey (D-NY),64000,64000,0,Solidly Democrat/Liberal,2016
First Principles Fund,Ron DeSantis (R-Fla),63500,0,63500,Solidly Republican/Conservative,2016
Impact Cmte,Michael R. Turner (R-Ohio),61835,0,61835,Solidly Republican/Conservative,2016
RACPAC,Ryan Costello (R-Pa),61700,0,61700,Solidly Republican/Conservative,2016
Longhorn PAC,Lamar Smith (R-Texas),61200,0,61200,Solidly Republican/Conservative,2016
GWEN PAC,Gwen Moore (D-Wis),61200,61200,0,Solidly Democrat/Liberal,2016
Renewing the American Dream PAC,Tim Walz (D-Minn),61100,61100,0,Solidly Democrat/Liberal,2016
"Leadership, Integrity, Engagement, Unity Pac",Ted Lieu (D-Calif),61000,61000,0,Solidly Democrat/Liberal,2016
All America PAC,ex-Sen. Evan Bayh (D-Ind),60500,60500,0,Solidly Democrat/Liberal,2016
Vision for America PAC,Jackie Speier (D-Calif),60099,60099,0,Solidly Democrat/Liberal,2016
Supporting Electing American Leaders,Ryan K Zinke (R-Mont),59200,2000,57200,Solidly Republican/Conservative,2016
Maple PAC,Peter Welch (D-VT),58500,58500,0,Solidly Democrat/Liberal,2016
SAC PAC,Doris O Matsui (D-Calif),58500,58500,0,Solidly Democrat/Liberal,2016
Peace Through Strength Pac,Duncan D Hunter (R-Calif),58100,0,58100,Solidly Republican/Conservative,2016
Secure PAC,Bennie G. Thompson (D-Miss),58000,58000,0,Solidly Democrat/Liberal,2016
"Jobs, Freedom & Security PAC",Ted Cruz (R-Texas),57993,0,57993,Solidly Republican/Conservative,2016
LATTA PAC,Robert E. Latta (R-Ohio),57500,0,57500,Solidly Republican/Conservative,2016
New Republican Majority Fund,ex-Sen. Trent Lott (R-Miss),57000,0,57000,Solidly Republican/Conservative,2016
DENT PAC,Charlie Dent (R-Pa),56000,0,56000,Solidly Republican/Conservative,2016
Truth Is Markets Work Fund,Tim Walberg (R-Mich),56000,0,56000,Solidly Republican/Conservative,2016
CASTLEPAC,ex-Rep. Michael Castle (R-Del),54887,0,54887,Solidly Republican/Conservative,2016
Reasonable Independent Constructive & Effective,Kathleen Rice (D-NY),54100,54100,0,Solidly Democrat/Liberal,2016
Greater Tomorrow PAC,Glenn Thompson (R-Pa),53600,0,53600,Solidly Republican/Conservative,2016
Nova PAC,Barbara Comstock (R-Va),53300,0,53300,Solidly Republican/Conservative,2016
Fostering Progress PAC,Bill Foster (D-Ill),53100,53100,0,Solidly Democrat/Liberal,2016
One Voice,Barbara Lee (D-Calif),53000,53000,0,Solidly Democrat/Liberal,2016
Puget PAC,Rick Larsen (D-Wash),52200,52200,0,Solidly Democrat/Liberal,2016
Supporting House Problem Solvers,Scott Peters (D-Calif),51700,51700,0,Solidly Democrat/Liberal,2016
Maintaining All Republicans in Office,Mario Diaz-Balart (R-Fla),51230,0,51230,Solidly Republican/Conservative,2016
Progressive Americans for Democracy,Peter DeFazio (D-Ore),51100,51100,0,Solidly Democrat/Liberal,2016
Wells PAC,Austin Scott (R-GA),50766,0,50766,Solidly Republican/Conservative,2016
Peninsula PAC,Anna Eshoo (D-Calif),50354,50354,0,Solidly Democrat/Liberal,2016
Fair Shot PAC,Katherine Clark (D-Mass),50000,50000,0,Solidly Democrat/Liberal,2016
Brave PAC,David Scott (D-Ga),50000,49000,1000,Solidly Democrat/Liberal,2016
Victory by Investing Building & Empowering PAC,Tony Cardenas (D-Calif),49600,49600,0,Solidly Democrat/Liberal,2016
ANDER PAC,Ander Crenshaw (R-Fla),49500,0,49500,Solidly Republican/Conservative,2016
Mr Southern Missourian in the House,Jason Smith (R-Mo),48907,0,48907,Solidly Republican/Conservative,2016
Roll On Columbia,ex-Rep. Doc Hastings (R-Wash),48100,0,48100,Solidly Republican/Conservative,2016
Boots PAC,Markwayne Mullin (R-Okla),47400,0,47400,Solidly Republican/Conservative,2016
Having Unwavering Resolve & Determination,Will Hurd (R-Texas),47300,0,47300,Solidly Republican/Conservative,2016
Keeping America Rolling PAC,Mike Kelly (R-PA),46950,0,46950,Solidly Republican/Conservative,2016
Ax PAC,Sean P. Duffy (R-Wis),45750,0,45750,Solidly Republican/Conservative,2016
Inland Empire Strikes PAC,Mark A Takano (D-Calif),46650,46650,0,Solidly Democrat/Liberal,2016
CARTER PAC,John Carter (R-Texas),46500,0,46500,Solidly Republican/Conservative,2016
Thunderbolt PAC,Martha McSally (R-Ariz),45900,0,45900,Solidly Republican/Conservative,2016
American Defense & Military PAC,Adam Smith (D-Wash),45700,45700,0,Solidly Democrat/Liberal,2016
Del PAC,John Carney (D-Del),44800,44800,0,Solidly Democrat/Liberal,2016
Building A Majority PAC,Barbara A. Mikulski (D-Md),44000,27500,16500,Leans Democrat/Liberal,2016
Pineapple PAC,Mazie K Hirono (D-Hawaii),43726,43726,0,Solidly Democrat/Liberal,2016
Fund for American Opportunity,ex-Sen. Spencer Abraham (R-Mich),43500,0,43500,Solidly Republican/Conservative,2016
Silk PAC,Bill Pascrell Jr (D-NJ),43000,43000,0,Solidly Democrat/Liberal,2016
Building Renewal in America Now,Brian Babin (R-Texas),43000,0,43000,Solidly Republican/Conservative,2016
DR RAUL PAC,Raul Ruiz (D-Calif),42900,42900,0,Solidly Democrat/Liberal,2016
Vaquero PAC,Filemon Vela (D-Texas),42600,42600,0,Solidly Democrat/Liberal,2016
FROG Jump PAC,Steve Fincher (R-Tenn),42600,0,42600,Solidly Republican/Conservative,2016
SCOTT PAC,Scott Garrett (R-NJ),42278,0,42278,Solidly Republican/Conservative,2016
GreggPAC,Gregg Harper (R-Miss),42000,0,42000,Solidly Republican/Conservative,2016
Georgia PAC,Tom Graves (R-Ga),42000,0,42000,Solidly Republican/Conservative,2016
Show Me PAC,Sam Graves (R-MO),42000,0,42000,Solidly Republican/Conservative,2016
Vitoria PAC,David Valadao (R-Calif),42000,0,42000,Solidly Republican/Conservative,2016
Electing Majority Making Effective Republicans,Tom Emmer (R-Minn),41500,0,41500,Solidly Republican/Conservative,2016
Keystone Fund,Mike Doyle (D-Pa),41500,41500,0,Solidly Democrat/Liberal,2016
MARSHA PAC,Marsha Blackburn (R-Tenn),40500,0,40500,Solidly Republican/Conservative,2016
Dutch PAC,Dutch Ruppersberger (D-Md),40000,40000,0,Solidly Democrat/Liberal,2016
House Liberty Fund,Jim Jordan (R-Ohio),40000,0,40000,Solidly Republican/Conservative,2016
Defending America's Values Everywhere,David Schweikert (R-Ariz),40000,0,40000,Solidly Republican/Conservative,2016
HeartDocPAC,Larry Bucshon (R-Ind),39200,0,39200,Solidly Republican/Conservative,2016
E-PAC,Elise Stefanik (R-NY),38500,0,38500,Solidly Republican/Conservative,2016
Climate Champions PAC,Jeff Merkley (D-Ore),37500,37500,0,Solidly Democrat/Liberal,2016
Buckeye Patriot PAC,ex-Rep. David Hobson (R-Ohio),37080,0,37080,Solidly Republican/Conservative,2016
Individuals Dedicated to Ethics & Science,Diana DeGette (D-Colo),37000,37000,0,Solidly Democrat/Liberal,2016
Martha PAC,Martha Roby (R-Ala),37000,0,37000,Solidly Republican/Conservative,2016
Husky PAC,Joe Courtney (D-Conn),36100,36100,0,Solidly Democrat/Liberal,2016
Commonwealth PAC (Connolly),Gerry Connolly (D-Va),35200,35200,0,Solidly Democrat/Liberal,2016
BYRNE PAC,Bradley Byrne (R-Ala),35000,0,35000,Solidly Republican/Conservative,2016
Deciding Critical Races,David Rouzer (R-NC),34800,0,34800,Solidly Republican/Conservative,2016
Reinventing a New Direction,Rand Paul (R-Ky),34500,0,34500,Solidly Republican/Conservative,2016
Come Back PAC,Tim Murphy (R-Pa),34400,0,34400,Solidly Republican/Conservative,2016
Keeping Republican Ideas Strong Timely,Kristi Noem (R-SD),34200,0,34200,Solidly Republican/Conservative,2016
Reaching for a Brighter America PAC,Robert B. Aderholt (R-Ala),34000,0,34000,Solidly Republican/Conservative,2016
O'Say Can You See PAC,ex-Gov. Martin O'Malley (D-MD),33950,33950,0,Solidly Democrat/Liberal,2016
GOLD PAC,Sanford Bishop Jr (D-Ga),33700,33700,0,Solidly Democrat/Liberal,2016
Country Roads PAC,Joe Manchin (D-WVa),33500,33500,0,Solidly Democrat/Liberal,2016
Rural America Counts PAC,Rick Crawford (R-Ark),33500,0,33500,Solidly Republican/Conservative,2016
Promise Pac,Marcia L. Fudge (D-Ohio),33200,33200,0,Solidly Democrat/Liberal,2016
Louisiana Values PAC,John Fleming (R-La),33000,0,33000,Solidly Republican/Conservative,2016
At the Table!,Grace Meng (D-NY),32700,32700,0,Solidly Democrat/Liberal,2016
